Time,ankle-x,ankle-y,ankle-z,thigh-x,thigh-y,thigh-z,trunk-x,trunk-y,trunk-z,annontations
441234,-101,1029,217,81,981,70,-126,1019,-87,1
441250,-90,1019,217,81,972,70,-106,1009,-106,1
441265,-111,1039,217,90,972,60,-97,990,-97,1
441281,-101,1000,227,72,1000,50,-97,990,-97,1
441296,-101,1019,207,90,981,70,-116,1000,-87,1
441312,-101,1019,217,72,981,90,-116,1000,-97,1
441328,-111,1009,217,81,990,50,-106,1009,-87,1
441343,-101,1000,217,81,981,80,-106,1009,-97,1
441359,-101,1019,237,72,990,80,-97,1009,-97,1
441375,-101,1009,227,81,981,80,-116,1000,-106,1
441390,-90,1000,217,100,990,60,-106,1009,-106,1
441406,-90,1019,217,90,981,60,-116,1009,-106,1
441421,-111,1000,198,81,990,60,-97,990,-106,1
441437,-121,1009,217,63,981,70,-116,1009,-67,1
441453,-101,1009,217,81,981,70,-97,1019,-106,1
441468,-90,1029,217,72,981,60,-106,1028,-116,1
441484,-101,1039,198,90,990,60,-116,1009,-97,1
441500,-101,1000,217,81,972,50,-106,1019,-126,1
441515,-111,1019,237,72,972,80,-97,1009,-77,1
441531,-101,1000,237,81,990,70,-106,1000,-126,1
441546,-111,1000,217,90,990,60,-106,1009,-87,1
441562,-101,1009,237,72,990,90,-116,1009,-97,1
441578,-101,1009,237,63,981,70,-116,1009,-106,1
441593,-111,1009,227,63,981,60,-106,1009,-116,1
441609,-121,1019,217,63,990,60,-106,1000,-106,1
441625,-111,1009,217,63,972,70,-106,990,-97,1
441640,-90,1009,217,90,962,60,-106,1000,-116,1
441656,-90,1000,217,90,981,70,-106,990,-97,1
441671,-101,1000,227,90,981,60,-116,1000,-97,1
441687,-80,1019,217,81,981,80,-126,1009,-77,1
441703,-121,1019,237,81,981,70,-106,1000,-97,1
441718,-101,1000,217,72,981,90,-106,1000,-87,1
441734,-80,1000,237,90,981,80,-116,1000,-97,1
441750,-111,1009,227,90,1000,60,-116,1019,-97,1
441765,-121,1019,237,72,990,80,-116,1000,-97,1
441781,-101,1019,237,72,990,70,-116,1019,-106,1
441796,-111,1019,217,81,1000,60,-116,1009,-97,1
441812,-111,1009,217,72,990,70,-116,1000,-106,1
441828,-111,1019,227,63,990,70,-116,1009,-87,1
441843,-111,1019,237,63,990,50,-116,1009,-106,1
441859,-90,1009,227,81,981,70,-106,1019,-87,1
441875,-90,1019,237,90,990,60,-116,1009,-106,1
441890,-101,1009,217,90,990,50,-126,1019,-126,1
441906,-111,1009,227,81,981,70,-106,990,-67,1
441921,-121,1009,217,63,972,80,-126,1000,-77,1
441937,-101,1019,227,81,981,80,-116,1009,-87,1
441953,-111,1019,227,72,972,90,-116,1009,-87,1
441968,-111,1019,217,81,990,80,-106,990,-97,1
441984,-90,1009,227,72,972,60,-116,1000,-116,1
442000,-101,1019,198,81,990,70,-106,1019,-126,1
442015,-101,1000,227,72,981,60,-126,1019,-97,1
442031,-90,1029,247,90,981,70,-106,1009,-106,1
442046,-101,1009,207,90,981,80,-106,1009,-87,1
442062,-80,1009,227,54,990,101,-116,1019,-97,1
442078,-111,1009,237,81,981,70,-97,990,-97,1
442093,-101,1009,217,100,990,70,-116,1009,-87,1
442109,-101,1019,237,100,990,70,-116,1000,-106,1
442125,-101,1009,237,72,990,80,-116,1009,-67,1
442140,-90,1019,227,90,972,60,-126,990,-87,1
442156,-111,1019,227,100,981,70,-116,1000,-87,1
442171,-111,1009,227,90,981,80,-97,980,-87,1
442187,-111,1029,227,100,981,60,-106,1000,-97,1
442203,-111,1019,207,90,972,70,-106,990,-87,1
442218,-111,1009,227,90,990,70,-116,1009,-67,1
442234,-90,1009,247,109,962,70,-116,1019,-106,1
442250,-90,1009,207,90,981,60,-116,1019,-106,1
442265,-101,1009,227,90,981,90,-116,1000,-97,1
442281,-111,1009,237,63,990,90,-116,1019,-77,1
442296,-90,1009,247,72,990,90,-116,1019,-77,1
442312,-101,1029,227,81,990,80,-97,1019,-97,1
442328,-101,1019,227,90,972,80,-106,1009,-97,1
442343,-90,1009,227,81,981,70,-106,990,-87,1
442359,-90,1009,227,81,990,60,-116,1000,-77,1
442375,-101,1009,217,90,981,60,-126,1009,-77,1
442390,-90,1009,227,90,990,60,-126,1009,-77,1
442406,-90,1009,237,81,981,70,-106,1009,-77,1
442421,-101,1019,227,90,981,70,-116,1009,-97,1
442437,-111,1019,237,100,990,70,-116,1009,-116,1
442453,-111,1019,237,90,972,70,-116,1009,-116,1
442468,-101,1000,247,100,990,70,-126,990,-87,1
442484,-80,1019,237,81,981,80,-116,1009,-97,1
442500,-111,1009,217,72,981,80,-106,1019,-106,1
442515,-80,1019,217,100,962,90,-116,1019,-106,1
442531,-101,1019,237,90,990,70,-116,1019,-67,1
442546,-101,1019,237,100,972,70,-106,1000,-87,1
442562,-90,1029,237,90,981,80,-126,1019,-87,1
442578,-90,1000,237,81,962,111,-126,1000,-77,1
442593,-101,1009,247,63,1000,90,-106,1009,-87,1
442609,-111,1009,237,72,990,60,-116,1009,-97,1
442625,-80,1009,237,81,990,60,-116,1028,-87,1
442640,-90,1019,227,90,990,50,-116,1019,-97,1
442656,-101,1019,227,81,981,90,-116,1009,-97,1
442671,-111,1000,237,72,990,80,-87,990,-77,1
442687,-101,1009,237,100,972,80,-116,1019,-116,1
442703,-80,1019,257,109,981,50,-106,1028,-97,1
442718,-111,1029,257,127,972,60,-116,1000,-97,1
442734,-101,1019,227,100,990,60,-116,990,-106,1
442750,-70,1009,217,100,962,80,-116,980,-106,1
442765,-80,1019,247,109,962,90,-106,990,-97,1
442781,-80,1009,237,109,972,90,-106,990,-77,1
442796,-90,1009,237,100,972,80,-106,1000,-97,1
442812,-101,1009,237,118,990,111,-106,990,-87,1
442828,-70,1009,247,90,981,90,-106,1000,-97,1
442843,-111,1009,257,81,990,80,-97,1009,-97,1
442859,-90,1009,227,90,981,90,-106,1009,-77,1
442875,-101,1019,247,90,990,90,-106,1028,-97,1
442890,-101,1019,247,109,981,101,-97,1019,-87,1
442906,-80,1009,227,90,981,80,-116,1019,-97,1
442921,-101,1019,237,54,990,80,-106,1009,-97,1
442937,-101,1019,237,81,981,90,-87,1019,-97,1
442953,-80,1009,247,90,981,80,-106,1019,-87,1
442968,-90,1009,227,90,981,70,-116,1009,-106,1
442984,-90,1009,227,100,981,70,-106,1028,-106,1
443000,-80,1009,237,81,972,80,-106,1009,-87,1
443015,-101,1019,227,81,981,80,-106,1009,-87,1
443031,-90,1000,237,81,981,80,-116,1000,-97,1
443046,-70,1009,247,81,981,90,-116,1000,-97,1
443062,-101,1000,227,90,972,80,-116,1009,-97,1
443078,-101,1019,237,90,972,80,-106,990,-97,1
443093,-90,1009,247,81,981,80,-106,1000,-97,1
443109,-101,1009,237,100,981,70,-106,1000,-97,1
443125,-111,1009,247,90,981,90,-116,1009,-87,1
443140,-90,1019,217,100,981,70,-106,1009,-97,1
443156,-90,1019,237,100,990,80,-106,1019,-87,1
443171,-101,1000,237,90,990,70,-106,1019,-87,1
443187,-101,1019,237,81,972,80,-116,1000,-67,1
443203,-101,1019,247,90,990,90,-106,1009,-67,1
443218,-80,1029,247,90,972,80,-116,1019,-87,1
443234,-90,1009,247,100,981,101,-106,1000,-87,1
443250,-101,1009,227,109,962,70,-106,990,-67,1
443265,-70,1009,227,81,972,90,-97,1009,-97,1
443281,-90,1009,257,90,981,90,-106,1000,-97,1
443296,-90,1019,217,90,990,70,-106,1019,-77,1
443312,-80,1009,227,100,990,90,-106,1019,-87,1
443328,-90,1000,247,100,972,90,-106,1009,-97,1
443343,-70,1000,237,81,990,90,-116,1009,-106,1
443359,-101,1009,247,72,981,101,-97,1000,-97,1
443375,-90,1009,217,63,1000,90,-106,1019,-87,1
443390,-101,1009,237,72,990,70,-106,1019,-97,1
443406,-70,1009,247,90,981,70,-126,1009,-97,1
443421,-90,1000,247,100,972,70,-106,990,-77,1
443437,-70,1009,247,72,972,80,-116,1009,-77,1
443453,-80,1009,227,109,981,80,-126,1000,-106,1
443468,-60,1009,257,136,990,60,-116,990,-87,1
443484,-101,1009,217,136,962,80,-126,971,-97,1
443500,-70,1000,217,127,981,70,-106,980,-97,1
443515,-80,1009,247,109,972,80,-106,971,-77,1
443531,-90,1009,237,109,990,80,-116,1000,-97,1
443546,-80,1019,227,118,972,80,-106,1000,-87,1
443562,-80,1019,227,109,972,101,-106,1009,-77,1
443578,-101,1009,227,90,981,111,-106,1019,-97,1
443593,-101,1019,247,100,962,90,-106,1019,-77,1
443609,-90,1009,217,81,990,80,-106,1009,-87,1
443625,-90,1029,257,81,1000,80,-116,1019,-77,1
443640,-101,1029,227,109,990,60,-116,1000,-77,1
443656,-90,1009,227,100,981,80,-106,1019,-67,1
443671,-90,1009,227,100,972,90,-106,1028,-77,1
443687,-90,1029,237,100,972,70,-116,1000,-87,1
443703,-90,1009,217,100,972,90,-106,990,-87,1
443718,-90,1009,237,90,981,80,-106,1019,-97,1
443734,-90,1019,237,118,962,90,-106,1019,-106,1
443750,-80,1009,237,100,972,70,-87,1000,-87,1
443765,-90,1009,247,81,990,90,-97,1000,-77,1
443781,-90,1019,227,90,981,80,-106,1038,-77,1
443796,-101,1029,237,100,981,70,-106,1028,-97,1
443812,-111,1019,237,90,972,70,-97,1009,-77,1
443828,-80,1009,227,90,981,80,-106,1000,-106,1
443843,-70,990,237,100,990,80,-116,1000,-77,1
443859,-90,1019,237,100,972,70,-116,1019,-97,1
443875,-90,1009,237,90,981,101,-106,1019,-87,1
443890,-80,1009,237,90,990,90,-106,1009,-97,1
443906,-101,1009,247,90,981,80,-126,1009,-77,1
443921,-101,1019,227,100,981,80,-106,1009,-77,1
443937,-101,1019,227,109,990,90,-87,990,-67,1
443953,-90,1009,247,109,981,60,-106,1000,-87,1
443968,-90,1000,247,109,972,80,-106,1000,-87,1
443984,-70,1000,247,81,990,80,-97,1000,-67,1
444000,-90,990,227,90,990,80,-97,1019,-77,1
444015,-90,990,227,90,981,80,-87,1028,-87,1
444031,-90,1009,247,118,962,80,-87,1009,-77,1
444046,-101,1019,257,90,972,70,-97,990,-67,1
444062,-101,1009,237,90,972,70,-87,1009,-67,1
444078,-101,1009,237,100,981,70,-77,1000,-77,1
444093,-80,1009,217,90,981,90,-77,1000,-77,1
444109,-90,1000,247,100,981,70,-97,1009,-97,1
444125,-90,1000,247,100,972,80,-106,1019,-97,1
444140,-101,1009,237,100,972,80,-106,1009,-97,1
444156,-90,1019,217,136,972,70,-106,1009,-97,1
444171,-90,1019,217,100,972,60,-106,980,-97,1
444187,-80,1000,237,100,972,60,-116,1009,-87,1
444203,-101,1029,217,100,1000,70,-116,1009,-87,1
444218,-80,1000,227,81,972,60,-116,1009,-87,1
444234,-80,1000,227,81,1000,60,-116,1009,-67,1
444250,-111,1019,217,81,1000,60,-135,1009,-97,1
444265,-111,1009,237,63,990,50,-135,1009,-97,1
444281,-101,1009,227,54,981,80,-135,990,-116,1
444296,-90,1019,217,54,981,80,-126,1000,-67,1
444312,-101,1009,227,90,981,80,-116,1028,-77,1
444328,-101,1009,227,63,981,70,-116,1028,-77,1
444343,-121,1019,227,63,1000,80,-116,1038,-58,1
444359,-90,1009,207,63,990,80,-97,1028,-77,1
444375,-101,1009,227,63,990,80,-106,1019,-87,1
444390,-111,1009,237,90,990,60,-106,1009,-106,1
444406,-101,1009,217,127,962,80,-106,1009,-106,1
444421,-101,1009,217,100,972,70,-97,1000,-97,1
444437,-101,1009,217,100,972,70,-97,1000,-58,1
444453,-80,1019,237,100,972,70,-106,990,-77,1
444468,-111,1009,198,100,981,70,-106,980,-87,1
444484,-90,1029,207,109,981,70,-106,1009,-87,1
444500,-90,1019,247,100,972,101,-106,1009,-87,1
444515,-90,1019,227,90,981,70,-87,1019,-77,1
444531,-101,1000,227,90,981,70,-77,1019,-87,1
444546,-101,1019,207,90,972,80,-106,1019,-67,1
444562,-101,1019,207,90,990,80,-97,1000,-77,1
444578,-111,1000,227,100,981,70,-106,990,-87,1
444593,-80,1009,237,81,981,60,-87,1009,-87,1
444609,-101,1019,257,81,972,60,-87,1009,-87,1
444625,-101,1009,237,81,972,70,-97,1009,-77,1
444640,-121,1019,237,81,972,70,-97,1028,-77,1
444656,-101,1009,217,72,990,80,-97,1019,-67,1
444671,-90,1000,227,90,990,101,-106,1009,-77,1
444687,-101,1009,247,90,981,90,-106,1019,-48,1
444703,-90,1009,227,72,990,101,-116,1009,-87,1
444718,-90,1009,247,81,981,101,-106,1000,-77,1
444734,-80,1009,237,90,981,60,-106,1000,-77,1
444750,-90,1009,207,81,990,80,-87,990,-87,1
444765,-90,1009,207,81,990,80,-97,990,-58,1
444781,-101,1000,217,90,981,90,-67,1000,-67,1
444796,-90,1019,237,90,972,80,-87,1028,-106,1
444812,-90,1000,217,109,972,80,-67,1000,-67,1
444828,-90,1009,237,100,962,101,-77,1000,-48,1
444843,-90,1019,237,118,972,70,-77,971,-77,1
444859,-80,1019,237,127,972,80,-77,1019,-77,1
444875,-90,1019,247,109,981,70,-58,1000,-48,1
444890,-111,1000,227,109,972,90,-87,1019,-67,1
444906,-101,1019,237,109,972,90,-97,1009,-58,1
444921,-90,1019,237,109,981,90,-97,1009,-58,1
444937,-80,1000,247,109,972,90,-106,1019,-58,1
444953,-90,1019,247,100,972,101,-77,1019,-77,1
444968,-60,980,207,81,981,131,-77,1000,-58,1
444984,-131,1000,237,63,990,90,-87,1028,-48,1
445000,-131,1000,237,72,972,80,-87,1019,-58,1
445015,-121,1009,247,90,972,70,-67,1019,-67,1
445031,-101,1029,247,118,981,60,-87,1009,-48,1
445046,-101,1019,237,100,981,90,-67,1019,-58,1
445062,-101,1019,237,90,981,70,-87,1028,-29,1
445078,-80,1019,247,81,1000,101,-97,1028,-48,1
445093,-121,1009,237,90,990,101,-106,1038,-67,1
445109,-111,1019,237,72,1000,80,-97,1000,-48,1
445125,-121,1029,227,72,1000,80,-116,1009,-48,1
445140,-101,1000,237,63,972,101,-116,1009,-48,1
445156,-90,1000,237,100,981,80,-106,990,-67,1
445171,-80,1000,277,81,972,80,-48,980,-58,1
445187,-111,1019,257,90,972,70,-58,1000,-77,1
445203,-121,1009,237,63,990,90,-58,1009,-58,1
445218,-101,1009,247,81,1000,70,-87,1028,-38,1
445234,-111,1000,257,72,990,90,-116,1066,-38,1
445250,-90,1009,277,63,990,121,-106,1047,-48,1
445265,-111,1009,247,54,1009,121,-87,1009,-58,1
445281,-90,1000,267,100,1000,90,-97,1009,-58,1
445296,-101,1009,247,109,981,111,-87,1019,-87,1
445312,-90,1019,247,109,981,90,-87,1019,-29,1
445328,-111,1000,257,72,981,101,-97,1019,-58,1
445343,-111,1029,247,90,1000,90,-87,1009,-87,1
445359,-101,1000,227,90,990,80,-106,1009,-67,1
445375,-80,1009,237,90,972,90,-97,1009,-58,1
445390,-80,1019,237,90,962,101,-87,990,-67,1
445406,-90,1019,237,109,972,90,-77,1000,-67,1
445421,-101,1000,257,72,1000,90,-87,1028,-77,1
445437,-111,1009,257,54,981,90,-87,1028,-77,1
445453,-111,1009,257,54,990,111,-58,1028,-67,1
445468,-101,1000,237,63,990,90,-58,1028,-67,1
445484,-101,1000,237,72,981,101,-77,1047,-67,1
445500,-111,980,267,72,981,101,-77,1019,-67,1
445515,-111,990,257,100,962,80,-97,1000,-48,1
445531,-101,1019,237,127,962,111,-106,1000,-67,1
445546,-111,1000,257,100,972,121,-77,990,-58,1
445562,-111,1000,257,72,962,111,-77,1009,-58,1
445578,-70,990,267,109,1009,90,-77,990,-58,1
445593,-80,1019,237,109,990,90,-97,1009,-58,1
445609,-111,1019,257,45,990,90,-106,990,-58,1
445625,-90,1000,267,81,981,80,-77,1019,-67,1
445640,-90,1000,267,100,972,111,-67,1000,-67,1
445656,-90,1009,257,118,962,90,-97,1009,-77,1
445671,-101,1000,267,109,972,121,-97,990,-58,1
445687,-101,1000,267,109,962,141,-67,1000,-48,1
445703,-90,1000,257,109,962,111,-77,980,-67,1
445718,-90,1000,287,118,972,90,-87,1000,-67,1
445734,-90,1000,247,100,981,131,-77,1000,-77,1
445750,-111,1019,257,100,981,101,-106,1000,-58,1
445765,-101,1009,257,90,981,80,-106,1009,-67,1
445781,-101,1009,247,90,981,111,-97,1019,-87,1
445796,-90,1019,237,81,981,101,-87,1019,-77,1
445812,-111,1019,247,81,981,101,-77,1038,-87,1
445828,-101,1009,237,63,972,101,-87,1019,-48,1
445843,-111,1000,247,63,972,101,-77,1009,-67,1
445859,-121,1000,237,54,981,131,-67,1028,-77,1
445875,-101,990,277,81,990,111,-48,1028,-77,1
445890,-90,1009,247,90,972,90,-67,1019,-77,1
445906,-101,1009,237,90,990,90,-48,1009,-87,1
445921,-121,1000,257,90,962,111,-58,1000,-87,1
445937,-90,1009,277,90,981,121,-48,1019,-97,1
445953,-90,1000,267,90,981,111,-67,1000,-67,1
445968,-121,1009,267,100,981,111,-87,1009,-67,1
445984,-101,1009,227,81,962,90,-97,1009,-87,1
446000,-101,1000,227,81,990,90,-97,1000,-97,1
446015,-90,1009,257,81,981,90,-116,1000,-97,1
446031,-111,1009,257,81,1000,80,-145,1000,-77,1
446046,-111,1009,257,90,972,101,-135,990,-87,1
446062,-101,1009,227,72,981,70,-145,980,-87,1
446078,-101,1019,257,81,990,70,-155,980,-106,1
446093,-101,1000,247,81,990,80,-155,1000,-97,1
446109,-90,1009,237,72,990,80,-135,1009,-87,1
446125,-101,1019,257,54,990,80,-116,1000,-77,1
446140,-131,1000,247,45,990,90,-87,1028,-77,1
446156,-101,1000,257,45,1000,111,-87,1019,-67,1
446171,-101,1019,267,72,990,111,-97,1019,-48,1
446187,-101,1009,247,90,981,101,-106,1000,-58,1
446203,-90,990,257,90,962,151,-87,1009,-67,1
446218,-80,1009,257,109,962,131,-67,1019,-67,1
446234,-80,1009,247,109,972,161,-48,1009,-77,1
446250,-70,1009,267,145,972,131,-48,1009,-77,1
446265,-101,1000,247,118,972,131,-58,990,-67,1
446281,-90,1009,257,127,962,131,-97,1000,-77,1
446296,-101,1009,277,90,972,111,-116,990,-77,1
446312,-80,990,267,109,981,101,-116,1009,-77,1
446328,-80,1009,267,90,981,90,-116,1009,-77,1
446343,-90,1000,247,90,990,101,-106,1000,-48,1
446359,-90,1000,247,81,981,121,-97,1009,-77,1
446375,-111,1009,247,81,981,121,-97,1019,-58,1
446390,-111,1009,257,54,1000,111,-87,1038,-77,1
446406,-101,1009,267,63,990,101,-87,1000,-58,1
446421,-80,1019,257,90,990,111,-126,1019,-77,1
446437,-101,1009,257,118,962,121,-106,1009,-106,1
446453,-101,1009,267,90,981,111,-97,990,-87,1
446468,-101,1019,237,90,981,101,-106,1000,-67,1
446484,-101,1019,237,81,981,101,-106,1000,-67,1
446500,-101,1000,267,90,972,111,-106,1009,-67,1
446515,-80,1019,257,100,981,111,-116,1000,-58,1
446531,-90,1009,267,109,981,111,-97,1009,-77,1
446546,-101,1009,267,90,981,111,-97,990,-77,1
446562,-101,1009,267,72,981,121,-97,1019,-67,1
446578,-111,1000,247,90,981,90,-97,1038,-97,1
446593,-90,1000,247,81,981,101,-106,980,-67,1
446609,-90,1000,257,109,972,101,-106,1019,-77,1
446625,-80,990,267,81,981,111,-97,1019,-87,1
446640,-80,1000,247,90,990,121,-87,1019,-58,1
446656,-101,1009,267,90,972,101,-97,1019,-58,1
446671,-90,1000,247,81,981,101,-87,1019,-87,1
446687,-101,1009,267,90,972,111,-87,1009,-58,1
446703,-90,1009,257,81,990,111,-106,1009,-77,1
446718,-101,1000,257,109,962,121,-116,1019,-58,1
446734,-90,1019,247,90,972,101,-97,1009,-77,1
446750,-101,1000,287,109,981,121,-97,990,-38,1
446765,-80,1000,267,100,972,121,-106,990,-77,1
446781,-101,1009,257,127,981,121,-106,1009,-77,1
446796,-70,1009,267,90,981,111,-106,1038,-87,1
446812,-101,1009,257,100,990,111,-116,1019,-77,1
446828,-111,1000,277,90,981,111,-116,1009,-77,1
446843,-90,1000,257,72,990,90,-116,1000,-87,1
446859,-111,1000,237,63,981,111,-97,1009,-58,1
446875,-90,1009,227,81,981,101,-106,1019,-87,1
446890,-70,1000,257,109,962,111,-116,1009,-97,1
446906,-101,990,257,90,972,90,-116,1000,-87,1
446921,-111,1009,257,90,972,111,-106,1009,-87,1
446937,-111,1019,257,81,981,111,-97,1000,-58,1
446953,-80,1009,247,90,972,90,-106,1009,-77,1
446968,-80,1000,277,109,981,101,-106,1000,-87,1
446984,-80,1009,267,118,972,90,-97,980,-97,1
447000,-70,1039,227,109,962,101,-87,980,-97,1
447015,-101,1000,257,90,990,101,-87,980,-97,1
447031,-101,1000,267,72,981,121,-87,1019,-97,1
447046,-90,1009,267,90,981,111,-77,1028,-58,1
447062,-101,1019,267,100,990,111,-97,1028,-77,1
447078,-90,1019,237,90,981,111,-97,1038,-67,1
447093,-90,1019,277,90,990,101,-97,1009,-87,1
447109,-90,1000,267,90,972,111,-106,1019,-97,1
447125,-101,990,277,81,972,121,-97,1009,-77,1
447140,-80,1009,257,90,981,90,-97,1000,-97,1
447156,-111,1019,237,90,981,90,-106,1019,-106,1
447171,-90,990,277,90,972,90,-106,1009,-87,1
447187,-101,1000,247,90,972,90,-116,1000,-77,1
447203,-80,1000,267,81,981,101,-126,990,-67,1
447218,-80,1000,267,100,972,121,-97,1009,-97,1
447234,-80,1009,247,90,981,111,-106,1009,-97,1
447250,-80,1000,247,118,953,101,-106,1009,-106,1
447265,-90,1029,267,81,990,90,-97,1009,-87,1
447281,-90,1009,237,90,990,111,-106,1019,-87,1
447296,-101,1000,237,90,981,111,-97,1009,-77,1
447312,-80,1009,257,81,972,101,-116,1019,-77,1
447328,-80,1019,257,90,981,111,-106,1019,-97,1
447343,-101,1019,277,100,990,121,-97,1009,-106,1
447359,-101,1029,237,100,972,111,-97,1009,-97,1
447375,-90,1000,257,90,972,121,-97,1009,-116,1
447390,-80,1019,257,100,981,101,-106,1000,-87,1
447406,-90,990,257,81,981,111,-97,990,-106,1
447421,-101,1000,257,109,962,111,-97,1000,-97,1
447437,-111,1009,237,109,972,90,-106,1009,-97,1
447453,-80,1019,277,100,972,90,-106,1000,-97,1
447468,-80,1019,277,100,990,101,-106,1028,-126,1
447484,-80,1009,237,100,953,101,-116,1000,-87,1
447500,-111,1009,257,72,981,111,-126,1009,-87,1
447515,-101,1009,247,72,990,101,-106,1009,-106,1
447531,-101,1009,247,81,981,90,-116,1000,-87,1
447546,-90,1019,267,63,981,90,-106,1000,-97,1
447562,-101,1009,257,90,990,111,-116,1000,-126,1
447578,-111,1019,257,100,972,101,-116,1000,-97,1
447593,-111,1019,257,100,1000,80,-126,1000,-106,1
447609,-90,1019,247,81,981,90,-106,1009,-97,1
447625,-101,1009,247,90,981,90,-106,1009,-106,1
447640,-90,1000,257,81,972,101,-116,1019,-106,1
447656,-101,1000,257,81,981,101,-106,990,-97,1
447671,-101,1000,247,118,972,90,-106,980,-87,1
447687,-80,1009,257,118,962,90,-106,990,-116,1
447703,-80,1000,257,100,962,101,-106,1009,-77,1
447718,-101,1029,247,81,972,111,-106,1019,-97,1
447734,-101,1009,237,81,990,131,-116,1009,-87,1
447750,-90,1009,227,90,972,90,-116,1009,-106,1
