Time,ankle-x,ankle-y,ankle-z,thigh-x,thigh-y,thigh-z,trunk-x,trunk-y,trunk-z,annontations
671687,-171,1000,247,36,990,60,-19,1028,0,1
671703,-171,1000,267,54,981,90,-19,1028,29,1
671718,-181,1000,237,36,990,70,-9,1028,19,1
671734,-181,1000,237,45,972,101,-19,1019,29,1
671750,-181,1000,247,36,990,70,-19,1028,9,1
671765,-161,1000,257,54,981,80,-9,1019,19,1
671781,-191,1009,267,36,990,101,-19,1019,29,1
671796,-171,990,267,63,981,70,-19,1028,29,1
671812,-171,990,267,54,981,80,0,1000,29,1
671828,-191,1000,247,27,990,101,-29,1019,29,1
671843,-191,1000,247,36,990,80,-9,1028,19,1
671859,-181,1000,257,54,1000,60,-9,1009,19,1
671875,-171,990,267,36,990,80,-9,1009,29,1
671890,-171,990,267,36,990,80,-19,1019,29,1
671906,-171,1000,257,36,972,70,-9,1019,29,1
671921,-171,1000,257,45,981,101,-29,1019,19,1
671937,-181,1000,257,36,990,90,-19,1038,0,1
671953,-171,990,247,54,990,70,-9,1028,9,1
671968,-171,980,257,45,972,80,0,1000,9,1
671984,-181,990,277,45,981,90,-9,1028,0,1
672000,-171,1000,257,45,990,80,-19,1019,29,1
672015,-181,1000,277,54,981,90,-19,1019,29,1
672031,-171,1000,257,45,990,80,-19,1028,29,1
672046,-181,980,257,45,981,50,-9,1009,29,1
672062,-171,980,257,45,990,80,-9,1019,19,1
672078,-181,1000,247,54,972,60,-19,1019,19,1
672093,-181,990,267,45,990,80,-9,1019,19,1
672109,-181,1000,267,45,981,80,-9,1019,38,1
672125,-181,1000,237,45,981,80,-9,1028,29,1
672140,-191,1009,257,45,981,80,-9,1019,19,1
672156,-181,1000,257,54,990,70,-19,1028,9,1
672171,-171,990,257,54,981,80,-19,1019,9,1
672187,-171,990,277,54,981,80,0,1009,38,1
672203,-191,1000,257,54,981,80,-19,1009,29,1
672218,-171,1000,267,54,981,70,0,1019,19,1
672234,-171,1019,267,36,981,90,0,1009,29,1
672250,-181,980,257,36,981,80,-19,1019,38,1
672265,-161,1000,247,36,981,80,-9,1019,9,1
672281,-171,990,257,45,981,101,-9,1019,29,1
672296,-191,990,237,27,990,80,-19,1019,29,1
672312,-171,990,257,54,990,60,-19,1000,29,1
672328,-171,1009,257,54,990,60,-19,1038,9,1
672343,-151,980,267,54,981,70,-19,1028,29,1
672359,-171,1000,267,54,981,90,0,1009,38,1
672375,-171,1000,267,45,981,60,-9,1009,38,1
672390,-171,1000,257,36,990,70,-9,1038,29,1
672406,-171,1009,257,45,990,80,0,1019,29,1
672421,-161,980,257,54,1000,80,-9,1019,29,1
672437,-171,990,257,63,981,70,-29,1009,48,1
672453,-181,990,277,45,1000,80,-19,1019,38,1
672468,-202,990,277,45,1000,80,-9,1009,48,1
672484,-181,1000,277,36,981,101,-19,1019,29,1
672500,-191,1009,257,36,981,70,-19,1019,29,1
672515,-181,990,247,54,981,80,-9,1019,29,1
672531,-171,1000,257,45,990,80,-9,1019,38,1
672546,-161,1000,277,54,981,70,0,1009,29,1
672562,-171,1000,257,54,990,90,0,1019,29,1
672578,-171,990,247,63,981,80,-9,1028,29,1
672593,-181,990,257,54,981,90,-19,1009,19,1
672609,-161,1000,277,45,990,90,-9,1009,29,1
672625,-171,990,287,45,981,80,-9,1019,38,1
672640,-161,980,306,72,981,90,-9,1019,38,1
672656,-171,1000,267,63,990,70,-9,1019,29,1
672671,-181,990,267,63,981,70,-9,1028,19,1
672687,-171,990,277,36,990,101,0,1019,19,1
672703,-202,1000,277,45,990,80,-9,1028,38,1
672718,-181,1009,267,54,981,90,-9,1019,29,1
672734,-171,1009,257,54,1000,70,-9,1019,38,1
672750,-181,1009,257,45,990,70,-9,1019,38,1
672765,-171,1000,277,45,1000,80,-19,1019,48,1
672781,-171,980,267,54,990,80,-19,1028,29,1
672796,-171,1009,257,54,981,70,-19,1028,29,1
672812,-171,990,277,45,990,90,-9,1019,38,1
672828,-171,990,277,36,990,90,0,1019,29,1
672843,-171,980,257,54,981,80,0,1000,48,1
672859,-191,1009,277,36,1000,80,-19,1019,29,1
672875,-181,1000,257,54,981,70,-9,1028,29,1
672890,-181,990,267,36,981,80,-9,1028,29,1
672906,-181,980,277,36,972,80,-29,1028,19,1
672921,-171,980,267,36,990,101,-9,1019,29,1
672937,-171,1009,247,54,990,90,-19,1019,38,1
672953,-171,990,257,54,972,70,-9,1028,19,1
672968,-161,1000,267,54,981,90,0,1009,38,1
672984,-181,1000,277,45,990,80,-19,1019,48,1
673000,-171,1000,277,45,981,101,-9,1028,29,1
673015,-171,990,277,45,981,60,-19,1019,38,1
673031,-161,1009,287,54,990,90,-9,1038,48,1
673046,-151,1000,267,54,981,90,-9,1019,29,1
673062,-171,990,277,54,981,90,-9,1019,29,1
673078,-161,990,257,45,990,101,-19,1000,38,1
673093,-161,1000,267,63,981,90,-9,1019,38,1
673109,-171,1000,287,72,972,80,0,1000,58,1
673125,-161,990,267,72,990,80,-19,1028,58,1
673140,-181,990,267,54,1000,90,-19,1019,19,1
673156,-181,1009,237,45,981,101,-9,1009,38,1
673171,-181,1009,257,36,981,90,-9,1000,29,1
673187,-171,1000,277,36,990,90,-38,1028,29,1
673203,-161,990,257,54,981,70,-19,1009,9,1
673218,-171,990,277,45,990,80,-48,1009,38,1
673234,-161,990,267,36,990,111,-38,1009,38,1
673250,-171,990,277,54,981,70,-29,1038,0,1
673265,-161,1009,277,54,981,60,-29,1019,38,1
673281,-161,1000,267,63,990,80,-19,1028,19,1
673296,-171,990,277,63,981,70,-19,1019,38,1
673312,-181,1009,267,54,972,90,-29,1019,38,1
673328,-161,990,247,36,990,90,-19,1028,48,1
673343,-171,1009,247,45,981,80,-9,1019,29,1
673359,-161,1009,277,45,990,90,-19,1019,38,1
673375,-161,1000,257,45,990,70,-9,1028,48,1
673390,-161,1000,257,45,981,80,-19,1028,67,1
673406,-171,1000,247,54,981,80,-29,1028,29,1
673421,-181,970,257,45,981,70,-9,1019,38,1
673437,-171,990,247,36,990,70,-9,1009,19,1
673453,-171,980,257,36,990,80,-9,1009,9,1
673468,-181,1000,277,45,990,80,-19,1019,29,1
673484,-161,1000,267,54,981,90,0,1019,29,1
673500,-171,990,257,54,981,90,-9,1000,48,1
673515,-171,1009,257,54,981,90,9,1019,38,1
673531,-171,1000,257,72,981,70,0,1009,29,1
673546,-161,990,257,72,981,70,-9,1019,19,1
673562,-161,990,257,81,972,80,-9,1019,19,1
673578,-151,1000,257,63,990,60,9,1019,29,1
673593,-171,1009,237,63,981,80,19,1009,38,1
673609,-171,1000,267,72,981,90,29,1019,48,1
673625,-151,980,267,81,981,60,19,1038,19,1
673640,-151,1000,277,81,981,70,9,1019,48,1
673656,-161,1000,247,63,990,80,0,1019,29,1
673671,-161,1009,247,63,990,80,-19,1019,19,1
673687,-161,1009,247,45,981,80,0,1019,29,1
673703,-161,1019,247,63,1009,80,-9,1009,58,1
673718,-151,1000,247,54,972,80,0,1019,19,1
673734,-161,1000,247,54,990,70,-19,1019,19,1
673750,-171,1000,257,54,981,80,-9,1009,19,1
673765,-141,1000,247,54,990,70,-29,1009,19,1
673781,-141,1000,247,54,990,60,-19,1009,0,1
673796,-151,1009,257,54,981,50,-48,1009,9,1
673812,-151,1009,257,45,990,80,-38,1028,-9,1
673828,-161,1009,237,36,981,90,-38,1028,9,1
673843,-151,990,237,45,972,70,-29,1009,19,1
673859,-171,1000,237,36,990,60,-48,1028,-9,1
673875,-151,1009,227,36,990,60,-38,1000,19,1
673890,-151,1009,227,54,981,50,-48,1009,19,1
673906,-161,980,237,54,990,50,-58,1019,0,1
673921,-161,1009,237,54,981,40,-58,1019,0,1
673937,-171,1009,237,36,981,50,-48,1028,9,1
673953,-171,1009,237,36,972,70,-48,1028,9,1
673968,-161,1000,247,27,1000,70,-48,1028,0,1
673984,-161,1000,247,9,1000,60,-48,1019,19,1
674000,-161,1000,257,36,990,60,-58,1038,-9,1
674015,-161,1009,257,36,981,40,-67,1028,0,1
674031,-171,1000,227,36,1009,50,-77,1028,0,1
674046,-161,1000,227,27,990,50,-87,1028,0,1
674062,-171,1000,227,27,990,50,-77,1009,0,1
674078,-171,990,237,18,1000,70,-67,1000,-9,1
674093,-151,1000,247,18,990,60,-97,1009,9,1
674109,-161,1000,257,27,990,60,-67,1000,-9,1
674125,-161,1000,247,36,990,40,-38,1009,-9,1
674140,-161,1000,257,36,990,60,-29,1000,9,1
674156,-161,1000,257,45,1000,50,-19,1019,19,1
674171,-151,1019,237,54,990,70,-19,1009,0,1
674187,-141,990,267,63,972,50,0,1009,9,1
674203,-151,1019,257,63,981,60,0,1009,29,1
674218,-151,1009,247,72,981,50,-19,1019,9,1
674234,-141,990,257,45,981,60,-9,1019,-9,1
674250,-161,1000,257,54,981,60,-9,1019,9,1
674265,-141,1000,247,54,981,70,0,1028,19,1
674281,-161,1019,237,54,990,60,0,1019,9,1
674296,-151,1009,257,63,981,50,9,1028,9,1
674312,-151,1000,257,72,972,70,19,1009,29,1
674328,-161,1019,247,90,981,70,-9,1038,19,1
674343,-151,1000,257,72,981,90,9,1009,38,1
674359,-161,1000,257,63,972,60,0,1009,29,1
674375,-161,990,277,54,1000,90,29,1009,19,1
674390,-151,1000,257,63,981,70,9,1019,9,1
674406,-151,1000,257,63,990,70,9,1019,9,1
674421,-151,1000,257,63,972,50,9,1019,29,1
674437,-161,1000,257,81,972,60,38,1028,0,1
674453,-151,990,267,72,990,90,29,1019,9,1
674468,-151,990,267,72,990,90,29,1019,9,1
674484,-151,1000,267,72,981,60,19,1009,29,1
674500,-141,1000,247,72,981,80,19,1009,19,1
674515,-151,990,257,72,990,60,19,1019,38,1
674531,-151,990,257,72,981,70,19,1019,38,1
674546,-181,1009,277,72,981,70,9,1019,38,1
674562,-161,1000,267,54,981,70,-9,1028,19,1
674578,-161,1000,267,63,1009,60,-9,1028,19,1
674593,-161,1009,267,72,962,60,0,1009,19,1
674609,-161,1000,247,72,962,60,0,1009,19,1
674625,-161,990,257,54,981,70,-9,1019,9,1
674640,-141,980,257,36,1000,60,-9,1009,-9,1
674656,-151,1000,237,45,990,50,-9,1000,9,1
674671,-151,1000,237,36,990,80,-9,1000,9,1
674687,-171,1000,247,45,981,60,-19,1019,9,1
674703,-161,1000,257,45,981,60,-19,1019,-19,1
674718,-171,1000,267,72,962,60,-29,1009,0,1
674734,-171,990,257,72,962,60,-9,1009,0,1
674750,-161,980,247,45,990,60,-19,1019,0,1
674765,-171,1009,257,45,990,50,-19,1019,0,1
674781,-181,1009,257,36,990,70,-9,1009,-9,1
674796,-161,1000,257,54,962,80,-19,1019,0,1
674812,-161,1000,257,45,990,70,-9,1019,19,1
674828,-181,1009,257,45,981,90,-19,1019,9,1
674843,-171,1009,257,45,981,90,-19,1019,9,1
674859,-171,1000,277,54,990,80,-38,1019,19,1
674875,-191,1009,237,54,990,80,-38,1019,19,1
674890,-181,990,247,54,1000,30,-19,1009,0,1
674906,-171,1000,247,45,990,50,-19,1009,19,1
674921,-151,1009,257,45,981,70,-19,1000,0,1
674937,-171,1000,257,45,981,80,-19,1019,0,1
674953,-171,1000,257,45,990,60,-19,1038,0,1
674968,-171,1000,257,45,990,101,-19,1019,29,1
674984,-161,990,257,54,990,70,-19,1019,29,1
675000,-161,990,267,54,990,70,-19,1038,9,1
675015,-181,990,257,54,981,70,-9,1009,9,1
675031,-171,1000,247,45,972,80,-9,1000,19,1
675046,-181,1000,237,45,990,60,-19,1028,38,1
675062,-171,1000,237,36,981,70,-29,1000,0,1
675078,-181,1019,247,27,990,70,-38,1019,29,1
675093,-181,1000,247,36,981,50,-48,1028,0,1
675109,-191,1000,247,27,990,70,-48,1019,0,1
675125,-181,1009,247,36,1009,60,-38,1019,19,1
675140,-191,1000,227,27,990,70,-38,1038,-9,1
675156,-191,1000,227,18,1000,60,-38,1019,-9,1
675171,-191,990,227,18,1000,60,-38,1019,0,1
675187,-181,990,227,18,990,70,-38,1019,0,1
675203,-171,990,247,36,981,70,-58,1019,-9,1
675218,-181,1000,237,27,990,80,-48,1009,0,1
675234,-202,1009,227,18,981,60,-58,1028,0,1
675250,-191,990,247,9,990,70,-48,1028,-9,1
675265,-191,1000,237,18,1000,50,-58,1028,0,1
675281,-181,980,237,18,981,60,-48,1000,-9,1
675296,-191,1000,247,0,981,50,-77,1019,-19,1
675312,-181,1009,217,9,1000,40,-67,1019,-9,1
675328,-202,1000,217,9,990,50,-77,1019,-9,1
675343,-202,1009,237,-9,1009,50,-97,1019,0,1
675359,-181,1000,217,9,981,60,-67,1009,0,1
675375,-191,990,227,9,981,80,-87,1028,9,1
675390,-191,1000,237,0,972,90,-77,1019,0,1
675406,-202,990,217,0,1000,50,-67,1009,19,1
675421,-202,990,217,0,1000,50,-67,1009,19,1
675437,-191,1009,237,0,990,40,-58,1019,9,1
675453,-181,990,227,18,1009,50,-67,1047,-9,1
675468,-202,1009,227,9,1000,60,-58,1019,0,1
675484,-181,1019,227,0,1000,50,-67,1019,9,1
675500,-181,1000,217,18,990,70,-58,1000,-29,1
675515,-191,1009,247,27,990,70,-58,1028,-29,1
675531,-181,1000,227,18,1000,90,-67,1000,-9,1
675546,-191,1009,237,18,981,60,-58,1009,-19,1
675562,-202,1000,237,0,981,50,-48,990,-9,1
675578,-171,990,257,36,981,50,-77,1028,-9,1
675593,-181,1000,227,36,981,80,-58,1019,0,1
675609,-191,1009,237,27,990,80,-48,1019,19,1
675625,-181,990,247,27,1000,70,-58,1028,19,1
675640,-171,990,237,27,990,70,-38,1028,29,1
675656,-171,1000,237,36,981,70,-29,1019,19,1
675671,-171,1000,247,45,972,80,-29,1009,0,1
675687,-171,1000,267,36,990,60,-29,1009,9,1
675703,-181,990,227,45,981,60,-38,1000,9,1
675718,-161,990,237,36,981,80,-38,1028,0,1
675734,-171,1009,237,45,990,70,-38,1028,0,1
675750,-171,990,257,72,1000,60,-29,1019,9,1
675765,-181,1009,247,72,1000,60,-38,1000,19,1
675781,-171,990,267,45,981,80,-29,1019,29,1
675796,-161,1009,267,45,990,80,-29,1019,19,1
675812,-161,990,257,45,990,70,-19,1028,38,1
675828,-171,980,257,36,990,101,-29,1028,29,1
675843,-181,990,257,36,990,101,-19,1019,19,1
675859,-161,990,247,27,990,60,-19,1009,19,1
675875,-161,1009,247,36,972,60,-9,1009,9,1
675890,-171,1000,247,54,981,80,0,1000,19,1
675906,-171,1000,247,63,990,50,-19,1019,38,1
675921,-171,1000,247,54,981,80,-19,1009,48,1
675937,-181,990,257,54,990,70,-9,1028,19,1
675953,-161,990,257,36,981,60,-19,1028,9,1
675968,-171,1019,247,54,990,90,-19,1038,0,1
675984,-171,1019,247,45,990,50,-29,1028,19,1
676000,-171,990,257,36,1000,60,-19,1028,19,1
676015,-181,1000,267,27,990,60,-29,1019,9,1
676031,-171,990,227,27,990,70,-48,1028,29,1
676046,-181,990,247,36,972,80,-19,1009,9,1
676062,-161,1009,267,54,990,60,-38,1009,19,1
676078,-171,990,247,54,972,70,-19,990,29,1
676093,-161,990,247,36,990,70,-29,1028,9,1
676109,-171,990,257,54,990,70,-29,1009,38,1
676125,-171,1000,257,72,990,90,-9,1019,58,1
676140,-171,990,267,100,990,191,-9,1057,58,1
676156,-161,1000,267,36,990,60,-38,1019,77,1
676171,-191,1000,257,27,990,60,-38,1019,77,1
676187,-181,1009,257,18,981,40,-29,1038,38,1
676203,-161,1009,247,54,990,80,-29,1019,-9,1
676218,-151,1000,237,72,981,80,0,990,0,1
676234,-171,990,257,81,981,80,-9,1009,0,1
676250,-161,990,267,63,981,101,0,1019,9,1
676265,-161,1000,247,54,962,70,-9,1000,19,1
676281,-161,1000,257,36,990,40,-9,1019,0,1
676296,-191,1000,247,36,990,60,-9,1019,-9,1
676312,-161,1000,247,45,990,60,-9,990,0,1
676328,-161,1000,237,72,981,60,-29,1009,0,1
676343,-171,1009,247,63,990,70,-9,1019,38,1
676359,-161,1009,247,63,972,80,-9,1019,38,1
676375,-161,1000,247,45,990,50,0,1019,19,1
676390,-141,1000,257,54,990,70,0,1019,19,1
676406,-181,1009,267,72,990,40,0,1009,29,1
676421,-171,1000,247,72,981,60,0,1019,19,1
676437,-151,990,267,72,990,60,19,1028,58,1
676453,-161,1009,247,72,972,80,9,1009,9,1
676468,-161,1000,247,45,990,60,-9,1019,29,1
676484,-161,1000,267,36,990,70,0,1019,9,1
676500,-161,1009,237,36,990,70,-9,1019,9,1
676515,-161,1000,277,54,981,80,-9,1009,19,1
676531,-161,1000,257,45,981,90,-9,1009,19,1
676546,-161,990,257,45,981,80,-19,1009,29,1
676562,-171,1009,267,45,972,70,-19,1009,29,1
676578,-161,1000,247,45,990,70,-19,1028,29,1
676593,-161,1000,247,45,990,80,-19,1009,29,1
676609,-161,1009,257,54,981,70,-29,1019,19,1
676625,-171,990,267,63,972,70,-19,1028,29,1
676640,-171,1009,257,36,990,80,-19,1009,0,1
676656,-181,1009,247,54,1000,40,-29,1019,9,1
676671,-161,990,257,45,972,70,-38,1019,29,1
676687,-181,1009,247,36,981,70,-38,1019,0,1
676703,-171,1000,257,54,981,70,-19,1009,19,1
676718,-181,1000,257,54,981,50,-38,1009,29,1
676734,-161,990,257,54,981,50,-29,1019,9,1
676750,-171,1000,257,45,981,70,-29,1019,48,1
676765,-181,1000,247,36,972,70,-29,1028,38,1
676781,-151,1009,227,45,1000,70,-19,1028,-9,1
676796,-171,1000,247,54,990,60,-19,1028,29,1
676812,-161,1000,247,45,990,80,-19,1028,19,1
676828,-161,990,257,45,990,70,-9,1028,9,1
676843,-171,1000,247,54,981,80,-19,1009,9,1
676859,-171,1009,247,45,981,70,-19,1019,9,1
676875,-171,1000,237,45,990,60,-19,1028,9,1
676890,-171,1009,237,54,981,80,-9,1000,29,1
676906,-161,990,247,36,981,50,-29,1019,29,1
676921,-171,990,237,45,990,60,-19,1028,0,1
676937,-151,1009,237,45,981,70,-9,1019,19,1
676953,-151,1009,237,36,990,70,-9,1000,29,1
676968,-161,1000,247,45,990,70,-29,1019,29,1
676984,-171,1000,237,54,990,50,-9,1009,19,1
677000,-161,1000,247,63,981,60,-9,1028,9,1
677015,-161,990,237,45,990,60,-9,1019,-9,1
677031,-141,990,247,63,990,50,-9,1019,19,1
677046,-161,1000,247,45,981,50,-9,1019,9,1
677062,-141,1000,247,45,990,80,0,1019,38,1
677078,-161,1000,237,63,972,40,-9,1047,58,1
677093,-161,1000,237,36,990,30,-19,1019,19,1
677109,-161,1009,257,36,990,30,-9,1019,19,1
677125,-161,990,237,27,990,30,-9,1019,0,1
677140,-151,1000,237,45,990,30,-19,1028,-19,1
677156,-151,1000,227,36,990,40,-9,1009,0,1
677171,-161,1009,257,36,990,40,-19,1019,-9,1
677187,-161,1000,227,36,981,50,-19,1019,0,1
677203,-151,1000,237,27,981,40,-19,1019,9,1
677218,-161,1009,237,45,1000,30,-19,1009,0,1
677234,-161,1000,227,45,981,50,-9,1009,-29,1
677250,-161,1000,227,54,990,20,-9,1000,9,1
677265,-151,1000,237,36,981,40,-19,1009,-9,1
677281,-151,1000,237,36,990,40,-19,1009,-9,1
677296,-181,1009,237,45,981,40,-19,1009,9,1
677312,-161,1009,237,36,981,40,-29,1019,9,1
677328,-161,990,247,36,990,60,-9,1038,-9,1
677343,-161,990,247,45,990,50,-9,1019,19,1
677359,-181,990,227,36,990,40,-19,1019,19,1
677375,-171,990,227,45,972,50,-19,1019,-9,1
677390,-171,1000,237,45,962,40,-9,1028,-19,1
677406,-171,1000,237,45,990,40,-19,1009,0,1
677421,-171,1000,237,45,981,50,-29,1009,9,1
677437,-171,1000,227,36,990,40,-9,1009,19,1
677453,-161,1009,237,36,990,60,-19,1028,19,1
677468,-161,990,267,54,972,60,0,1028,9,1
677484,-171,1000,247,54,981,40,-9,1019,29,1
677500,-171,1000,247,54,981,60,-19,1028,9,1
677515,-161,990,237,45,981,70,0,1019,-9,1
677531,-151,1000,247,45,981,70,0,1009,9,1
677546,-171,990,247,36,990,60,-19,1019,9,1
677562,-171,1009,237,45,990,60,-19,1019,0,1
677578,-161,1000,237,36,990,30,-29,1019,29,1
677593,-181,1000,237,36,981,60,-29,1028,19,1
677609,-161,1000,247,45,972,70,-19,1019,19,1
677625,-151,1000,227,45,990,50,-19,1019,19,1
677640,-161,1000,257,63,981,60,-19,1019,9,1
677656,-171,1000,267,45,981,60,0,1019,9,1
677671,-161,1009,237,45,981,40,-19,1009,29,1
677687,-161,1000,227,54,1000,50,-19,1019,0,1
677703,-171,1009,247,36,981,50,-9,1019,-9,1
677718,-161,1000,237,27,981,60,-9,1028,0,1
677734,-161,1000,237,36,1000,80,-9,1047,0,1
677750,-161,990,217,45,1000,60,-9,1019,9,1
677765,-161,990,257,45,990,60,0,1028,0,1
677781,-161,1009,237,45,981,50,-9,1019,19,1
677796,-151,1009,247,54,972,70,-19,1019,38,1
677812,-171,1009,257,63,990,60,-9,1028,9,1
677828,-161,990,237,54,981,60,-19,1028,9,1
677843,-161,1019,227,27,981,50,-29,1038,-19,1
677859,-171,1000,237,27,990,50,-19,1028,0,1
677875,-181,1009,217,18,990,60,0,1000,0,1
677890,-171,1000,237,45,990,60,-19,1019,0,1
677906,-151,990,227,36,990,70,-19,1009,0,1
677921,-171,1000,267,45,990,60,-9,1009,0,1
677937,-171,1009,227,54,981,60,-19,1009,9,1
677953,-181,1009,247,45,990,60,-19,1019,-19,1
677968,-171,990,247,36,990,60,-19,1000,-9,1
677984,-181,1000,237,36,1009,40,-29,1009,-9,1
678000,-171,1009,227,36,981,50,-29,1009,-9,1
678015,-181,990,237,45,962,50,-19,1028,0,1
678031,-171,1000,237,45,990,60,-29,1019,-19,1
678046,-181,1000,237,45,990,70,-29,1019,-19,1
678062,-181,1000,257,36,990,60,-29,1019,-9,1
678078,-161,1000,237,36,990,70,-19,1009,0,1
678093,-191,1009,237,36,990,80,-19,1009,0,1
