Time,ankle-x,ankle-y,ankle-z,thigh-x,thigh-y,thigh-z,trunk-x,trunk-y,trunk-z,annontations
672796,-80,1009,267,-254,962,50,-106,980,-87,1
672812,-70,980,267,-236,972,30,-106,1009,-77,1
672828,-60,1009,267,-236,962,30,-106,1000,-106,1
672843,-80,1000,277,-236,953,40,-116,1009,-106,1
672859,-70,1000,257,-245,972,40,-106,1000,-87,1
672875,-70,1019,247,-245,953,20,-106,1019,-97,1
672890,-80,1009,287,-254,944,50,-106,1000,-106,1
672906,-80,1009,257,-272,953,30,-116,1000,-87,1
672921,-70,1000,267,-254,962,30,-126,1019,-116,1
672937,-101,1009,277,-263,953,50,-126,1038,-116,1
672953,-80,990,267,-254,953,30,-116,1009,-87,1
672968,-80,1029,247,-236,962,60,-116,1009,-116,1
672984,-60,1009,247,-218,972,30,-106,1009,-106,1
673000,-60,1000,267,-218,944,40,-135,1009,-97,1
673015,-90,1019,277,-254,962,30,-106,1019,-97,1
673031,-80,1009,257,-236,962,30,-97,1019,-106,1
673046,-60,1009,257,-236,944,40,-135,1028,-87,1
673062,-70,990,287,-245,962,40,-106,1009,-116,1
673078,-60,1009,257,-245,962,50,-116,990,-87,1
673093,-80,1019,267,-245,972,20,-116,1009,-97,1
673109,-70,1009,257,-245,962,30,-116,1000,-106,1
673125,-80,990,287,-254,962,30,-116,1009,-67,1
673140,-60,1009,267,-272,962,40,-135,1019,-87,1
673156,-80,1000,267,-245,962,40,-116,1000,-106,1
673171,-60,990,297,-245,962,40,-116,1000,-77,1
673187,-80,1000,257,-254,962,20,-116,1009,-87,1
673203,-60,1009,247,-254,953,30,-97,990,-87,1
673218,-60,1000,277,-236,962,0,-106,1000,-87,1
673234,-70,1000,267,-236,962,0,-126,1009,-77,1
673250,-80,1019,257,-254,962,30,-106,990,-87,1
673265,-60,1000,277,-245,953,20,-106,990,-87,1
673281,-60,1000,277,-245,953,30,-106,1009,-97,1
673296,-80,1009,277,-263,953,40,-126,1000,-97,1
673312,-90,1009,267,-245,972,30,-116,1000,-87,1
673328,-70,1009,267,-236,972,30,-116,990,-97,1
673343,-70,1019,257,-227,953,20,-106,1000,-106,1
673359,-70,1009,257,-263,972,40,-126,1019,-87,1
673375,-90,1000,267,-245,962,10,-135,1019,-87,1
673390,-80,1019,277,-236,953,60,-126,1000,-67,1
673406,-70,1009,257,-254,972,30,-135,1028,-77,1
673421,-70,1000,277,-263,962,20,-126,1019,-87,1
673437,-80,1000,277,-254,972,30,-126,1000,-87,1
673453,-80,1000,277,-254,953,40,-135,1009,-87,1
673468,-80,1009,247,-263,972,40,-126,1000,-97,1
673484,-70,1000,277,-245,972,30,-106,990,-87,1
673500,-70,1000,277,-245,962,40,-126,990,-106,1
673515,-80,1000,267,-245,953,40,-116,1000,-97,1
673531,-70,1000,257,-236,972,40,-106,1000,-87,1
673546,-70,1009,237,-245,962,30,-135,1009,-67,1
673562,-70,1019,267,-245,944,20,-116,1000,-87,1
673578,-70,1009,287,-245,962,50,-116,990,-87,1
673593,-70,1009,267,-245,972,30,-116,980,-97,1
673609,-70,1019,267,-236,962,40,-126,1009,-116,1
673625,-80,1009,257,-254,962,40,-116,1019,-97,1
673640,-70,1009,277,-245,962,20,-126,1000,-97,1
673656,-70,1000,277,-245,944,50,-116,1000,-87,1
673671,-70,1000,277,-245,944,30,-106,990,-67,1
673687,-70,1009,257,-236,925,40,-135,1000,-97,1
673703,-60,1019,257,-245,962,30,-126,1009,-87,1
673718,-60,1000,267,-236,953,30,-126,1009,-97,1
673734,-60,1000,267,-245,962,40,-126,1019,-97,1
673750,-70,1009,267,-254,972,30,-126,1009,-106,1
673765,-70,1009,267,-227,962,20,-126,1019,-97,1
673781,-70,1009,267,-227,962,30,-116,1009,-97,1
673796,-80,1009,267,-218,962,50,-126,1009,-67,1
673812,-80,1009,267,-218,962,40,-116,1009,-106,1
673828,-80,1009,257,-236,962,20,-116,1000,-97,1
673843,-70,1000,257,-263,972,40,-106,980,-87,1
673859,-60,980,277,-245,962,30,-116,1009,-116,1
673875,-60,980,277,-245,953,30,-126,990,-106,1
673890,-70,1000,267,-263,962,20,-116,1000,-106,1
673906,-80,1009,277,-254,953,40,-116,1009,-106,1
673921,-80,1009,267,-263,972,20,-116,980,-97,1
673937,-60,990,257,-263,972,20,-116,1000,-77,1
673953,-80,1019,277,-236,962,70,-116,1009,-126,1
673968,-70,1019,267,-245,962,40,-106,1009,-87,1
673984,-80,1009,257,-236,972,30,-126,1028,-87,1
674000,-60,1000,257,-227,981,30,-116,1028,-106,1
674015,-60,1000,257,-236,953,50,-97,1000,-106,1
674031,-80,1000,277,-236,962,40,-126,1019,-97,1
674046,-70,1009,257,-254,972,40,-126,1019,-97,1
674062,-80,1009,277,-245,953,50,-145,1009,-77,1
674078,-70,1000,277,-245,962,30,-116,1009,-97,1
674093,-60,1000,277,-236,935,10,-126,980,-106,1
674109,-90,1009,287,-254,962,40,-126,1009,-106,1
674125,-70,1000,267,-236,953,40,-135,1009,-106,1
674140,-80,990,267,-236,962,50,-116,980,-97,1
674156,-80,1019,267,-263,962,30,-126,1009,-97,1
674171,-60,990,267,-245,953,50,-135,1019,-106,1
674187,-80,1000,277,-254,981,50,-126,1009,-106,1
674203,-70,1009,247,-245,962,60,-135,1019,-87,1
674218,-60,1009,277,-245,972,30,-116,1019,-106,1
674234,-70,990,267,-236,944,50,-116,990,-87,1
674250,-70,1009,277,-245,981,30,-126,1000,-87,1
674265,-80,990,277,-236,962,10,-116,1009,-106,1
674281,-90,1019,267,-245,953,60,-126,1000,-87,1
674296,-70,1009,267,-254,962,50,-126,1009,-126,1
674312,-70,1029,277,-245,953,30,-126,1000,-106,1
674328,-80,1019,267,-236,953,20,-106,1000,-106,1
674343,-90,1000,277,-254,944,30,-126,1019,-87,1
674359,-80,1000,257,-245,953,40,-97,1000,-97,1
674375,-60,1009,277,-245,953,10,-97,1000,-97,1
674390,-70,1009,267,-245,972,10,-116,1000,-116,1
674406,-80,1009,257,-245,962,60,-126,1000,-97,1
674421,-60,1029,257,-236,962,50,-126,1009,-97,1
674437,-80,1019,257,-245,972,30,-126,1019,-116,1
674453,-70,1000,287,-227,953,30,-126,1019,-116,1
674468,-70,1019,257,-254,953,20,-116,1000,-97,1
674484,-80,1009,257,-236,962,30,-116,1000,-97,1
674500,-70,1009,277,-254,953,30,-97,990,-87,1
674515,-90,1009,257,-245,953,30,-116,1000,-97,1
674531,-70,990,267,-236,944,30,-126,1009,-77,1
674546,-80,1009,257,-236,972,10,-126,1009,-77,1
674562,-90,1009,267,-218,953,40,-126,1009,-106,1
674578,-80,1000,277,-236,935,40,-126,1009,-106,1
674593,-70,1009,257,-236,935,40,-126,990,-97,1
674609,-80,1000,247,-245,962,20,-155,1009,-97,1
674625,-90,1019,267,-245,962,20,-135,1019,-97,1
674640,-80,1009,277,-254,953,40,-126,1009,-87,1
674656,-70,1000,257,-245,962,40,-126,1009,-97,1
674671,-70,990,287,-245,972,30,-116,1009,-106,1
674687,-80,1019,237,-245,944,40,-116,1009,-87,1
674703,-90,1009,267,-254,962,40,-126,1019,-97,1
674718,-80,1019,267,-236,944,40,-116,1009,-87,1
674734,-60,1000,277,-236,953,30,-126,1009,-97,1
674750,-70,1000,277,-236,953,50,-126,1009,-106,1
674765,-80,1000,287,-236,962,50,-116,1000,-106,1
674781,-80,1000,277,-263,953,40,-126,1009,-97,1
674796,-90,1019,257,-254,944,40,-116,1009,-106,1
674812,-80,990,267,-254,953,50,-116,1009,-126,1
674828,-80,1000,277,-254,972,50,-106,1000,-97,1
674843,-80,1009,247,-245,981,20,-116,1009,-97,1
674859,-60,1019,267,-236,953,40,-106,1000,-97,1
674875,-60,1009,257,-245,962,50,-116,1019,-97,1
674890,-70,1009,267,-245,972,20,-126,1019,-67,1
674906,-90,1029,277,-254,953,40,-106,1009,-87,1
674921,-90,1019,247,-245,962,40,-116,1000,-106,1
674937,-70,990,267,-245,962,40,-106,1000,-116,1
674953,-70,1000,277,-245,953,20,-116,1009,-87,1
674968,-90,990,287,-254,944,30,-135,1000,-87,1
674984,-80,1009,277,-263,962,40,-126,1009,-106,1
675000,-70,1019,267,-227,962,10,-116,1009,-97,1
675015,-70,1000,267,-227,972,30,-126,1009,-97,1
675031,-80,1009,267,-254,953,30,-116,1009,-67,1
675046,-80,1019,257,-254,953,40,-116,1028,-106,1
675062,-101,1000,267,-245,962,10,-116,1009,-97,1
675078,-80,1009,257,-236,944,30,-126,1009,-97,1
675093,-70,1000,267,-263,972,40,-126,1009,-106,1
675109,-80,1000,277,-254,962,40,-116,1000,-77,1
675125,-90,1000,287,-236,953,30,-97,980,-97,1
675140,-90,1000,287,-254,962,20,-126,1019,-126,1
675156,-90,1019,277,-254,972,40,-126,1000,-77,1
675171,-80,1009,267,-263,962,30,-116,1000,-87,1
675187,-90,1019,277,-254,935,20,-106,1000,-97,1
675203,-90,1019,277,-263,962,50,-106,990,-87,1
675218,-80,1009,287,-245,962,40,-116,1019,-87,1
675234,-70,1009,257,-245,962,20,-106,1000,-106,1
675250,-70,1000,257,-236,972,30,-106,1000,-87,1
675265,-70,1000,257,-236,981,20,-97,980,-67,1
675281,-101,1019,247,-245,972,20,-116,1009,-97,1
675296,-70,1019,247,-236,953,40,-116,1009,-106,1
675312,-80,1000,267,-236,972,20,-116,1000,-67,1
675328,-80,1009,267,-236,962,60,-116,1000,-97,1
675343,-80,990,267,-254,972,40,-106,1000,-116,1
675359,-80,1029,257,-254,962,20,-126,1009,-87,1
675375,-80,1009,237,-245,962,40,-116,1009,-97,1
675390,-60,1000,267,-254,972,40,-116,1009,-106,1
675406,-80,1000,267,-236,944,20,-126,1019,-97,1
675421,-70,1000,277,-254,962,40,-126,1009,-97,1
675437,-90,1009,277,-263,962,30,-116,1000,-97,1
675453,-80,1000,267,-254,962,20,-126,1009,-87,1
675468,-90,1009,267,-245,935,40,-116,1000,-87,1
675484,-80,1000,277,-245,972,60,-145,1019,-87,1
675500,-70,1009,277,-245,972,60,-126,990,-77,1
675515,-70,990,267,-236,962,10,-126,1009,-97,1
675531,-80,1000,257,-236,953,40,-116,1009,-97,1
675546,-80,1000,277,-254,953,40,-106,1000,-77,1
675562,-80,1000,267,-254,962,10,-106,980,-77,1
675578,-70,1019,257,-236,962,20,-116,1000,-97,1
675593,-70,1000,277,-245,972,40,-106,990,-87,1
675609,-80,1000,267,-227,972,40,-106,1000,-87,1
675625,-70,1000,257,-236,972,0,-97,1009,-77,1
675640,-80,1019,257,-236,972,50,-97,990,-67,1
675656,-80,1009,247,-245,972,30,-116,1009,-97,1
675671,-70,1009,247,-236,972,40,-106,1009,-97,1
675687,-80,1009,277,-236,944,40,-116,1000,-87,1
675703,-70,1000,277,-254,953,40,-126,1028,-97,1
675718,-70,980,277,-245,953,50,-126,1028,-97,1
675734,-80,1009,257,-245,962,30,-126,1000,-87,1
675750,-80,1000,267,-245,953,30,-126,1009,-97,1
675765,-80,1009,287,-254,953,30,-126,1009,-97,1
675781,-90,990,267,-272,972,20,-116,1000,-77,1
675796,-70,990,257,-254,962,30,-135,1000,-77,1
675812,-60,1029,267,-245,962,40,-126,1000,-87,1
675828,-80,1009,277,-245,944,30,-116,1009,-106,1
675843,-101,1000,277,-254,953,10,-116,1009,-106,1
675859,-80,1019,257,-254,953,30,-106,1019,-97,1
675875,-90,1009,267,-245,944,40,-116,1019,-77,1
675890,-70,1009,267,-245,962,30,-116,1019,-106,1
675906,-80,1000,277,-236,981,20,-116,1000,-106,1
675921,-50,980,277,-245,962,60,-106,1019,-87,1
675937,-80,1009,287,-254,962,40,-106,1009,-106,1
675953,-101,1009,267,-254,962,40,-116,990,-77,1
675968,-70,990,257,-254,962,10,-106,990,-77,1
675984,-60,1009,277,-236,962,50,-106,1009,-116,1
676000,-80,1000,267,-245,972,40,-106,980,-87,1
676015,-60,1009,257,-236,953,40,-106,1019,-77,1
676031,-80,1009,267,-245,962,20,-106,1009,-87,1
676046,-80,1000,277,-254,962,20,-106,1009,-87,1
676062,-60,1009,257,-254,953,40,-135,1009,-87,1
676078,-101,1019,257,-263,953,30,-135,1019,-97,1
676093,-90,1000,267,-245,935,20,-126,990,-97,1
676109,-80,990,277,-263,962,30,-135,1009,-97,1
676125,-90,1019,267,-254,944,30,-116,990,-106,1
676140,-90,1000,277,-263,953,20,-135,1000,-106,1
676156,-80,1019,257,-245,962,20,-116,1000,-87,1
676171,-80,1009,257,-254,962,20,-106,1000,-77,1
676187,-80,990,287,-263,962,40,-106,990,-77,1
676203,-101,1009,297,-254,962,20,-126,1000,-87,1
676218,-80,1009,277,-263,972,20,-135,1009,-87,1
676234,-80,1000,277,-254,944,30,-116,1000,-97,1
676250,-80,1009,287,-263,962,20,-126,1000,-87,1
676265,-80,1000,267,-254,962,30,-116,1000,-87,1
676281,-80,1000,277,-245,953,10,-106,1009,-97,1
676296,-90,1009,257,-263,972,20,-106,990,-77,1
676312,-80,1009,277,-263,953,40,-106,1009,-77,1
676328,-80,1000,267,-254,962,30,-116,1009,-97,1
676343,-80,1009,287,-245,953,40,-106,1000,-87,1
676359,-70,990,267,-245,962,30,-116,1000,-97,1
676375,-60,1019,247,-245,962,30,-116,1009,-87,1
676390,-80,990,267,-236,962,40,-126,1000,-106,1
676406,-70,1000,267,-236,962,40,-126,1019,-106,1
676421,-70,1009,257,-245,953,30,-116,1019,-97,1
676437,-90,1019,267,-236,962,40,-106,1000,-97,1
676453,-80,1000,257,-236,962,20,-126,1009,-97,1
676468,-90,990,267,-254,962,30,-116,1000,-97,1
676484,-70,1019,277,-254,962,30,-106,1000,-87,1
676500,-70,1000,257,-236,962,60,-126,1009,-106,1
676515,-80,1000,287,-236,953,50,-126,1000,-87,1
676531,-80,1009,267,-236,962,30,-116,1000,-87,1
676546,-80,1009,257,-245,972,30,-126,1000,-87,1
676562,-70,1000,277,-236,962,20,-135,1019,-106,1
676578,-70,1009,257,-236,962,20,-116,1000,-106,1
676593,-80,1019,247,-254,972,30,-116,1019,-97,1
676609,-90,1009,247,-236,962,50,-135,1009,-106,1
676625,-70,1000,257,-236,962,40,-116,1000,-87,1
676640,-90,1000,277,-254,962,50,-116,1019,-106,1
676656,-70,1000,267,-254,962,30,-106,1019,-97,1
676671,-70,990,257,-245,962,10,-116,1009,-106,1
676687,-60,990,267,-245,953,20,-116,1009,-97,1
676703,-80,1000,267,-263,962,30,-97,990,-87,1
676718,-80,1000,267,-263,953,20,-106,1019,-87,1
676734,-80,1019,277,-245,962,40,-116,1000,-97,1
676750,-90,1000,267,-245,972,20,-116,1009,-87,1
676765,-90,1000,267,-254,972,30,-126,1009,-67,1
676781,-90,1019,287,-245,962,10,-116,1028,-87,1
676796,-80,1000,277,-254,962,40,-106,1009,-67,1
676812,-80,1019,267,-254,962,40,-106,1000,-87,1
676828,-101,1000,277,-263,962,30,-106,1019,-106,1
676843,-80,1000,277,-263,953,40,-106,1009,-97,1
676859,-80,1000,267,-254,953,20,-116,1009,-97,1
676875,-80,1000,267,-245,962,30,-126,1009,-77,1
676890,-90,1019,267,-236,962,30,-106,990,-77,1
676906,-80,1019,267,-236,944,50,-126,1019,-106,1
676921,-70,1000,267,-245,981,20,-116,1009,-87,1
676937,-90,1009,277,-245,972,60,-116,1009,-87,1
676953,-80,1009,267,-236,962,10,-97,1000,-97,1
676968,-80,1000,267,-236,972,30,-106,1019,-97,1
676984,-80,1000,267,-245,944,30,-116,1000,-106,1
677000,-80,1000,267,-245,962,20,-116,1009,-67,1
677015,-80,1009,237,-245,953,40,-116,1009,-97,1
677031,-90,1009,267,-263,962,30,-106,990,-87,1
677046,-80,1009,267,-263,953,30,-116,1009,-87,1
677062,-80,1000,267,-254,962,20,-126,1009,-97,1
677078,-90,1000,267,-245,962,40,-116,990,-87,1
677093,-90,1009,267,-245,935,40,-87,980,-87,1
677109,-70,1000,267,-245,953,10,-97,1028,-106,1
677125,-90,1009,267,-245,944,40,-106,1009,-97,1
677140,-90,1009,267,-254,962,50,-126,1000,-87,1
677156,-70,990,277,-254,962,60,-126,1009,-97,1
677171,-80,1009,267,-245,953,50,-106,1009,-87,1
677187,-70,1019,247,-245,944,40,-106,1000,-87,1
677203,-80,1000,257,-236,953,40,-106,1019,-87,1
677218,-60,1000,277,-245,962,30,-106,1000,-97,1
677234,-80,1009,267,-236,953,30,-116,1009,-87,1
677250,-90,1009,277,-263,953,30,-97,1000,-97,1
677265,-90,1009,267,-245,962,30,-116,1009,-77,1
677281,-80,1000,277,-263,962,40,-106,1009,-77,1
677296,-101,1009,277,-263,962,20,-97,1000,-87,1
677312,-60,990,267,-245,972,30,-106,1009,-77,1
677328,-90,1009,257,-254,962,20,-116,1019,-67,1
677343,-80,1009,257,-254,962,20,-106,1000,-106,1
677359,-80,1000,267,-245,953,20,-106,1019,-87,1
677375,-90,1019,277,-263,962,30,-116,1000,-77,1
677390,-70,1009,267,-245,972,30,-106,1019,-67,1
677406,-80,1009,287,-245,962,40,-126,1019,-58,1
677421,-70,1019,277,-245,962,40,-116,1000,-106,1
677437,-80,1000,287,-245,962,40,-116,1009,-97,1
677453,-90,1000,277,-236,944,20,-116,1019,-106,1
677468,-80,1000,267,-254,962,40,-97,1000,-67,1
677484,-90,1000,267,-254,953,30,-116,1019,-77,1
677500,-111,1009,287,-254,953,30,-116,1019,-106,1
677515,-80,1000,257,-245,953,30,-126,1000,-77,1
