Time,ankle-x,ankle-y,ankle-z,thigh-x,thigh-y,thigh-z,trunk-x,trunk-y,trunk-z,annontations
621859,70,1009,277,-281,888,151,213,1028,-77,1
621875,70,1000,297,-254,944,171,135,1000,-77,1
621890,101,990,306,-272,972,242,116,980,-97,1
621906,60,960,336,-290,861,222,38,961,-126,1
621921,50,990,316,-300,870,272,-29,971,-126,1
621937,60,1000,297,-290,944,252,-19,980,-116,1
621953,70,990,326,-227,962,232,-19,980,-116,1
621968,141,990,287,-200,935,212,-38,1000,-106,1
621984,111,990,306,-209,916,222,77,1009,-106,1
622000,101,970,316,-236,925,212,135,1028,-67,1
622015,101,980,316,-127,925,171,135,1028,-67,1
622031,121,1009,316,-81,1055,282,174,1000,-67,1
622046,90,1009,326,-263,935,252,174,1009,-48,1
622062,50,1009,297,-300,907,181,203,1038,-116,1
622078,60,1019,297,-236,962,202,116,1009,-58,1
622093,80,1009,316,-281,935,222,116,1009,-58,1
622109,70,950,336,-309,851,252,106,990,-97,1
622125,30,990,336,-318,907,282,9,980,-126,1
622140,60,1009,297,-281,935,252,9,961,-126,1
622156,60,1009,297,-263,962,232,-48,971,-77,1
622171,70,1009,297,-236,925,222,0,1019,-116,1
622187,90,1000,316,-236,907,212,38,1028,-67,1
622203,101,970,316,-236,916,202,97,1047,-58,1
622218,111,1000,316,-154,972,242,145,1019,-58,1
622234,141,1000,336,-81,1027,323,184,1028,-58,1
622250,141,1000,336,-290,879,232,223,1057,-97,1
622265,70,1000,287,-290,898,191,223,1057,-97,1
622281,50,1029,306,-254,990,222,155,1009,-58,1
622296,90,1009,306,-281,916,252,135,1009,-106,1
622312,60,970,346,-290,833,262,58,990,-97,1
622328,50,980,326,-300,925,272,0,980,-126,1
622343,70,990,306,-272,972,242,-19,990,-135,1
622359,70,990,306,-218,944,222,-29,971,-77,1
622375,101,1000,316,-200,925,202,9,1028,-106,1
622390,121,990,287,-209,935,202,67,1047,-77,1
622406,111,960,306,-218,935,232,126,1009,-38,1
622421,90,970,316,-190,1009,242,145,1028,-29,1
622437,141,980,316,-118,1000,292,165,1009,-9,1
622453,101,1019,326,-290,888,242,213,1019,-58,1
622468,90,990,316,-290,907,202,233,1057,-135,1
622484,60,1009,277,-272,981,232,126,1019,-67,1
622500,80,1009,297,-272,981,232,126,980,-77,1
622515,60,980,346,-309,888,262,29,980,-77,1
622531,60,1000,336,-318,842,262,9,980,-126,1
622546,60,1000,336,-290,935,292,-29,961,-126,1
622562,80,980,326,-236,972,242,-67,1000,-87,1
622578,90,1000,306,-218,953,242,19,1019,-126,1
622593,90,990,306,-218,888,222,58,1019,-48,1
622609,90,990,306,-236,925,232,106,1028,-38,1
622625,131,1009,287,-236,935,191,145,1000,-48,1
622640,131,1009,287,-100,1009,323,213,980,-58,1
622656,111,1009,316,-100,1009,323,213,1019,-77,1
622671,90,990,316,-309,879,232,223,1047,-97,1
622687,60,990,306,-254,1000,202,223,1019,-106,1
622703,70,1029,316,-272,907,262,106,1000,-67,1
622718,121,1000,336,-281,870,252,48,990,-116,1
622734,50,980,346,-245,925,272,9,980,-116,1
622750,80,990,316,-263,972,252,-48,990,-126,1
622765,80,990,316,-263,972,252,-48,990,-97,1
622781,80,1000,316,-218,953,242,9,1000,-77,1
622796,121,980,316,-218,907,202,77,1019,-77,1
622812,80,990,306,-263,925,242,97,1038,-48,1
622828,70,990,326,-263,925,242,174,1009,-38,1
622843,101,970,316,-163,1046,262,165,1000,-48,1
622859,131,1009,297,-200,953,282,233,1028,-106,1
622875,70,980,316,-318,888,212,203,1038,-106,1
622890,40,990,306,-263,916,181,126,1028,-106,1
622906,60,1029,306,-272,972,242,106,980,-48,1
622921,111,990,336,-300,870,262,48,971,-106,1
622937,50,970,346,-300,861,282,0,980,-116,1
622953,60,1000,316,-254,962,252,-19,1009,-126,1
622968,70,1000,306,-227,981,262,-19,1009,-126,1
622984,101,1000,336,-218,925,222,-29,980,-77,1
623000,111,980,306,-227,916,212,19,1028,-106,1
623015,90,990,306,-254,898,202,58,1047,-87,1
623031,80,980,316,-236,916,222,116,1019,-58,1
623046,121,980,306,-118,1046,272,135,1028,-19,1
623062,101,1019,336,-227,944,282,203,1009,-77,1
623078,80,980,336,-336,851,232,223,1009,-77,1
623093,50,1000,316,-272,944,202,223,1009,-97,1
623109,70,1019,297,-245,972,222,145,1009,-77,1
623125,101,980,326,-290,870,252,29,971,-97,1
623140,70,980,356,-281,861,272,29,971,-97,1
623156,70,980,316,-281,953,272,-9,990,-135,1
623171,80,1000,316,-245,990,232,-38,980,-135,1
623187,80,990,316,-209,925,232,-67,1009,-106,1
623203,121,970,326,-236,925,232,19,1038,-87,1
623218,101,990,297,-245,925,212,126,1028,-87,1
623234,80,990,336,-236,944,222,145,1019,-38,1
623250,90,980,326,-154,1027,282,145,1019,-38,1
623265,111,1009,316,-218,953,303,184,1000,-58,1
623281,90,1000,336,-309,888,242,194,1009,-67,1
623296,70,990,306,-245,944,171,213,1047,-126,1
623312,80,1009,297,-245,981,222,145,1000,-87,1
623328,90,1000,326,-263,851,242,126,980,-77,1
623343,60,990,346,-309,879,252,77,971,-97,1
623359,60,980,356,-290,944,272,9,990,-135,1
623375,50,1000,336,-272,981,232,-9,990,-116,1
623390,90,1000,297,-209,916,222,-29,980,-106,1
623406,111,1000,297,-227,935,202,19,1019,-116,1
623421,70,980,316,-245,907,212,38,1019,-77,1
623437,90,980,336,-227,925,242,145,1019,-87,1
623453,101,990,306,-118,1037,262,165,1028,-58,1
623468,111,1009,316,-218,925,323,203,1000,-38,1
623484,111,1019,297,-218,925,323,203,1028,-67,1
623500,50,990,346,-300,898,262,194,1038,-77,1
623515,90,1009,297,-227,935,191,184,990,-77,1
623531,90,990,316,-227,944,212,126,980,-38,1
623546,70,970,336,-245,888,242,67,1000,-106,1
623562,90,970,346,-263,925,282,48,961,-106,1
623578,90,1009,336,-254,962,252,0,990,-106,1
623593,80,980,316,-245,935,252,9,990,-87,1
623609,101,990,326,-236,925,222,38,1028,-87,1
623625,90,1009,316,-227,935,232,77,1028,-67,1
623640,101,980,326,-245,944,242,116,1038,-87,1
623656,121,970,326,-190,953,242,165,980,-48,1
623671,121,1009,326,-154,981,303,165,1019,-67,1
623687,80,980,336,-272,916,272,194,1028,-67,1
623703,80,1000,326,-263,888,222,203,1000,-97,1
623718,111,990,326,-218,962,222,145,990,-77,1
623734,90,1000,336,-227,916,232,126,980,-97,1
623750,101,990,316,-254,898,222,87,980,-87,1
623765,90,980,326,-245,953,252,48,1009,-116,1
623781,101,990,306,-200,962,242,19,1009,-116,1
623796,131,990,316,-200,944,222,77,1009,-116,1
623812,111,970,306,-209,916,212,67,1047,-77,1
623828,111,980,306,-236,925,212,135,1009,-58,1
623843,111,980,326,-218,944,212,174,1000,-87,1
623859,131,990,326,-181,1000,292,184,980,-48,1
623875,111,1019,297,-172,981,323,213,1019,-77,1
623890,80,1000,336,-263,907,262,233,1019,-77,1
623906,101,1009,316,-218,925,202,233,1038,-126,1
623921,131,1000,306,-181,962,222,155,980,-58,1
623937,131,990,316,-218,925,262,135,980,-97,1
623953,121,960,336,-218,935,232,67,980,-106,1
623968,101,970,336,-190,944,262,38,961,-97,1
623984,121,1000,306,-190,953,262,48,1000,-58,1
624000,131,960,326,-190,898,262,77,1009,-77,1
624015,101,960,336,-227,888,252,106,1000,-58,1
624031,80,990,326,-272,916,262,155,1000,-58,1
624046,90,1000,306,-245,925,232,203,971,-48,1
624062,141,1000,297,-127,1027,252,203,990,-58,1
624078,121,990,336,-154,944,303,223,1019,-97,1
624093,101,970,336,-245,898,242,203,1019,-87,1
624109,80,1009,306,-245,944,212,184,1028,-87,1
624125,111,1000,306,-218,935,242,126,1000,-87,1
624140,121,980,316,-236,898,262,106,1000,-97,1
624156,101,970,346,-236,935,262,67,990,-106,1
624171,101,960,336,-218,953,262,29,980,-106,1
624187,101,1000,316,-227,925,262,58,990,-106,1
624203,111,990,306,-245,925,242,58,1009,-67,1
624218,111,970,316,-245,907,222,116,1000,-67,1
624234,101,970,326,-236,916,242,145,1000,-87,1
624250,121,1000,306,-154,925,212,203,1000,-77,1
624265,141,1019,297,-63,1037,282,194,1000,-29,1
624281,121,990,316,-181,953,282,213,1019,-116,1
624296,121,990,316,-181,953,282,213,1019,-116,1
624312,90,1000,306,-263,888,232,184,1038,-77,1
624328,90,1000,306,-236,944,232,194,1019,-87,1
624343,131,960,316,-209,944,232,135,980,-106,1
624359,131,960,316,-227,907,262,77,971,-106,1
624375,90,980,336,-218,907,282,48,961,-126,1
624390,101,990,346,-245,944,272,48,961,-97,1
624406,101,970,326,-236,907,262,77,1019,-87,1
624421,101,970,326,-227,916,242,126,1019,-58,1
624437,111,980,306,-227,916,242,165,1028,-48,1
624453,101,970,316,-227,944,232,184,1009,-67,1
624468,151,960,316,-145,990,272,203,1009,-58,1
624484,121,990,316,-118,972,323,184,1038,-67,1
624500,101,1009,336,-245,925,242,184,1047,-97,1
624515,80,1019,316,-263,916,252,155,1000,-77,1
624531,111,990,346,-236,972,252,116,980,-87,1
624546,111,990,346,-227,898,262,116,980,-87,1
624562,111,970,346,-254,916,272,87,980,-116,1
624578,90,980,316,-227,935,282,58,942,-87,1
624593,121,960,346,-227,944,282,29,971,-106,1
624609,90,990,336,-218,916,262,67,990,-97,1
624625,90,990,336,-227,898,232,97,1009,-38,1
624640,111,980,316,-236,925,252,135,1028,-58,1
624656,90,980,346,-209,935,242,194,1028,-87,1
624671,131,970,326,-118,1018,262,184,980,-48,1
624687,121,990,306,-190,953,303,223,971,-77,1
624703,70,1019,336,-290,898,252,184,1028,-97,1
624718,50,1019,297,-263,944,212,194,1028,-106,1
624734,90,990,306,-218,953,222,97,1019,-29,1
624750,90,970,336,-218,907,272,106,1019,-135,1
624765,70,990,346,-200,944,262,38,961,-87,1
624781,90,1000,316,-236,953,292,19,980,-116,1
624796,111,950,326,-236,935,272,29,1000,-106,1
624812,90,960,346,-218,888,232,67,1009,-58,1
624828,101,990,346,-236,916,232,67,1028,-58,1
624843,101,980,336,-272,916,242,145,1009,-67,1
624859,101,980,336,-218,972,292,155,980,-38,1
624875,121,980,326,-172,972,292,184,990,-58,1
624890,90,1000,326,-263,907,272,184,1009,-106,1
624906,60,1000,326,-272,916,232,174,1028,-106,1
624921,101,1019,297,-245,972,222,116,1009,-77,1
624937,111,980,326,-227,898,252,106,1019,-106,1
624953,101,970,346,-254,907,262,67,1000,-87,1
624968,80,980,356,-218,962,252,29,1000,-97,1
624984,90,1000,346,-209,962,292,29,1000,-106,1
625000,101,990,306,-200,898,272,77,1009,-97,1
625015,101,960,336,-236,898,252,97,1019,-48,1
625031,90,990,316,-263,925,232,126,1028,-97,1
625046,101,990,326,-236,935,252,155,990,-29,1
625062,121,980,336,-154,1009,292,174,1000,-48,1
625078,111,1009,326,-172,944,303,184,1019,-106,1
625093,80,990,336,-300,916,252,194,1009,-77,1
625109,60,1019,316,-236,907,191,165,1047,-97,1
625125,101,990,316,-209,944,232,116,1000,-29,1
625140,101,1009,326,-245,898,252,106,990,-97,1
625156,90,980,326,-245,907,272,38,990,-97,1
625171,70,970,326,-245,907,272,48,971,-116,1
625187,80,1000,316,-236,925,242,38,980,-106,1
625203,111,980,316,-236,925,242,48,1019,-97,1
625218,90,980,336,-218,907,252,116,1028,-77,1
625234,80,980,336,-245,907,252,126,1009,-29,1
625250,111,960,336,-254,925,272,165,1009,-77,1
625265,111,1000,346,-154,962,252,155,1009,-67,1
625281,111,1019,306,-118,972,303,165,1038,-97,1
625296,80,1019,297,-236,935,242,155,1057,-97,1
625312,70,1009,306,-254,925,191,135,1028,-77,1
625328,111,990,326,-218,944,232,106,1009,-87,1
625343,90,980,336,-263,925,252,77,980,-116,1
625359,60,980,346,-254,898,272,48,980,-106,1
625375,70,980,346,-245,944,272,9,980,-116,1
625390,90,990,326,-245,953,262,58,980,-106,1
625406,111,970,336,-227,907,272,67,1009,-77,1
625421,80,980,326,-254,916,222,67,1009,-77,1
625437,80,1009,336,-245,907,222,145,1019,-67,1
625453,121,970,316,-236,944,222,126,1009,-38,1
625468,131,1000,316,-127,1027,262,203,1000,-67,1
625484,101,1000,326,-127,981,292,165,1038,-106,1
625500,80,970,326,-281,898,242,203,1028,-87,1
625515,80,1019,306,-254,925,212,135,1038,-67,1
625531,121,980,346,-218,962,232,145,1000,-87,1
625546,90,990,346,-272,879,272,97,961,-77,1
625562,70,1000,316,-290,907,282,48,980,-106,1
625578,60,990,326,-272,953,282,29,980,-126,1
625593,111,1000,306,-236,953,252,19,971,-106,1
625609,111,950,326,-209,907,242,67,971,-106,1
625625,101,970,336,-236,898,232,77,1028,-87,1
625640,90,980,336,-245,916,222,165,1000,-67,1
625656,121,970,326,-154,916,171,155,980,-19,1
625671,121,1019,297,-72,1018,303,194,980,-58,1
625687,70,990,336,-209,925,292,194,1019,-106,1
625703,60,990,326,-300,888,232,184,1038,-77,1
625718,60,1029,297,-254,972,222,194,1038,-126,1
625734,101,1000,326,-209,935,242,135,990,-58,1
625750,90,980,326,-245,898,252,67,1000,-106,1
625765,90,980,326,-254,916,272,38,990,-126,1
625781,90,990,316,-227,962,252,9,980,-106,1
625796,101,980,306,-190,935,252,29,990,-116,1
625812,111,960,326,-190,916,242,58,1028,-77,1
625828,111,960,326,-227,888,232,97,1028,-58,1
625843,101,970,326,-236,935,262,145,1028,-58,1
625859,111,1000,306,-209,990,282,174,961,-48,1
625875,121,1009,297,-136,972,272,184,980,-67,1
625890,121,1009,297,-263,870,242,184,1028,-106,1
625906,80,990,326,-309,888,222,174,1038,-97,1
625921,40,1009,306,-272,953,232,155,1000,-77,1
625937,70,1029,306,-254,898,242,116,961,-67,1
625953,90,1000,326,-281,888,242,58,990,-135,1
625968,80,990,326,-254,953,262,48,990,-155,1
625984,90,1009,316,-227,981,232,-9,971,-97,1
626000,90,1009,316,-181,935,212,58,1000,-126,1
626015,121,990,297,-172,916,242,67,1028,-58,1
626031,101,980,297,-218,944,222,106,1038,-67,1
626046,101,980,297,-136,907,202,184,1028,-77,1
626062,131,980,306,-90,1055,272,135,1000,-58,1
626078,121,1009,306,-200,953,282,174,1009,-87,1
626093,101,1000,306,-281,898,202,203,1038,-106,1
626109,70,1000,326,-272,944,191,194,1019,-97,1
626125,70,1019,297,-254,916,242,194,1019,-97,1
626140,90,990,336,-290,879,282,155,990,-67,1
626156,80,980,336,-300,888,272,97,952,-77,1
626171,60,1000,326,-300,962,252,19,961,-116,1
626187,90,1000,336,-236,962,222,19,980,-106,1
626203,131,970,326,-200,916,222,48,1019,-106,1
626218,101,970,316,-200,907,222,67,1019,-67,1
626234,101,1000,306,-209,935,222,165,1019,-67,1
626250,121,970,316,-109,935,181,155,1019,-48,1
626265,151,1019,306,-36,1037,292,203,990,-48,1
626281,60,1019,316,-300,907,212,223,1066,-116,1
626296,111,990,326,-254,925,232,145,1009,-87,1
626312,80,970,326,-254,907,303,58,942,-145,1
626328,80,970,316,-209,953,242,19,990,-77,1
626343,121,980,316,-245,916,232,48,990,-77,1
626359,80,980,316,-263,916,202,145,1028,-77,1
626375,111,990,336,-36,1037,292,155,1028,-58,1
626390,111,1009,316,-309,898,191,194,1000,-106,1
626406,60,1019,326,-290,962,181,145,1038,-29,1
626421,101,1019,297,-254,879,272,77,942,-87,1
626437,101,970,326,-245,916,272,38,961,-145,1
626453,70,1000,346,-245,953,282,-9,961,-126,1
626468,101,980,326,-200,944,212,58,990,-97,1
626484,101,980,316,-227,916,202,126,1028,-116,1
626500,101,980,336,-127,907,191,184,1000,-67,1
626515,101,980,316,-54,1027,343,194,990,-77,1
626531,121,1009,297,-254,935,282,223,1028,-116,1
626546,70,1000,336,-318,888,202,213,1038,-116,1
626562,60,990,316,-281,962,191,194,1019,-77,1
626578,111,1000,316,-254,879,262,67,980,-106,1
626593,121,990,326,-254,935,282,19,980,-145,1
626609,90,960,336,-254,972,272,-9,990,-97,1
626625,70,1000,346,-218,953,232,9,1000,-87,1
626640,111,1000,316,-190,925,232,48,1019,-87,1
626656,121,970,297,-236,935,202,97,1028,-77,1
626671,101,990,316,-227,925,222,155,1028,-67,1
626687,111,980,316,-163,990,252,145,990,-19,1
626703,141,960,316,-163,990,252,145,990,-19,1
626718,151,1019,277,-27,1055,292,233,1019,-106,1
626734,90,1009,336,-290,907,282,213,1019,-77,1
626750,70,1019,316,-336,888,191,213,1057,-87,1
626765,70,990,316,-254,953,202,184,1047,-97,1
626781,70,990,316,-236,916,232,126,990,-58,1
626796,101,1009,326,-236,916,232,126,990,-58,1
626812,101,990,326,-245,879,272,77,971,-116,1
626828,101,980,346,-245,935,272,19,971,-135,1
626843,101,980,346,-245,935,272,19,971,-135,1
626859,90,980,326,-236,981,262,-19,980,-106,1
626875,101,970,306,-200,925,232,0,990,-97,1
626890,121,980,336,-209,907,232,58,1009,-126,1
626906,121,980,336,-209,907,232,58,1009,-126,1
626921,101,980,306,-236,916,202,87,1009,-67,1
626937,90,960,326,-281,916,202,135,1009,-29,1
626953,101,980,326,-163,907,191,174,1009,-38,1
626968,101,980,326,-163,907,191,174,1009,-38,1
626984,141,980,326,-27,1027,343,203,980,-58,1
627000,80,1009,336,-263,925,282,203,1009,-87,1
627015,70,1029,326,-336,851,232,174,1047,-97,1
627031,50,1000,297,-336,851,232,203,1038,-126,1
627046,50,1000,297,-290,972,222,203,1038,-126,1
627062,101,1009,316,-190,935,222,97,1019,-48,1
627078,141,990,326,-209,898,262,97,1000,-106,1
627093,111,970,326,-218,944,272,48,971,-126,1
627109,80,1000,336,-218,944,272,-29,1009,-116,1
627125,80,1000,336,-236,981,272,0,1000,-106,1
627140,90,1000,306,-218,944,222,0,1000,-106,1
627156,111,980,326,-227,907,212,19,1009,-77,1
627171,121,980,316,-227,925,212,48,1009,-38,1
627187,80,970,316,-272,935,202,155,1019,-77,1
627203,80,970,316,-272,935,202,174,980,-38,1
627218,101,980,306,-172,962,252,194,1000,-38,1
627234,121,990,326,-54,1018,343,194,1000,-38,1
627250,101,1000,336,-281,888,282,233,1028,-77,1
627265,101,1000,316,-272,898,171,262,1057,-126,1
627281,90,1019,287,-227,962,212,165,1009,-58,1
627296,101,1000,316,-227,962,212,135,990,-87,1
627312,121,970,356,-236,916,252,58,961,-106,1
627328,80,990,346,-254,916,252,9,1000,-116,1
627343,80,990,346,-245,944,292,9,1000,-116,1
627359,60,1000,316,-236,925,272,-29,1000,-116,1
627375,101,990,306,-218,916,262,0,990,-106,1
627390,90,980,306,-227,898,222,29,1019,-77,1
627406,121,980,306,-254,916,242,77,1009,-87,1
627421,70,980,326,-254,916,242,126,990,-38,1
627437,101,960,326,-272,907,262,194,990,-77,1
627453,161,960,336,-181,1000,282,184,980,-38,1
627468,111,1009,316,-63,962,343,213,980,-77,1
627484,70,1029,326,-272,861,292,194,1019,-87,1
627500,70,1029,326,-309,916,212,194,1019,-87,1
627515,60,1039,306,-236,972,232,194,1019,-87,1
627531,121,1009,306,-218,898,232,106,1028,-58,1
627546,121,980,326,-227,916,262,67,1019,-106,1
627562,101,970,346,-227,916,262,29,990,-135,1
627578,70,990,336,-236,944,272,9,990,-97,1
627593,80,980,336,-236,944,282,-9,1019,-97,1
627609,121,980,316,-200,907,252,38,1009,-87,1
627625,121,980,306,-227,907,262,77,1009,-48,1
627640,90,980,326,-236,907,222,165,1009,-97,1
627656,131,970,336,-154,898,202,174,1000,-48,1
627671,131,970,336,-36,1018,303,213,952,-29,1
627687,131,1000,326,-218,944,323,223,1047,-106,1
627703,90,1009,326,-345,851,232,223,1047,-106,1
627718,60,1000,326,-300,953,232,213,1028,-87,1
627734,40,1029,336,-236,962,242,145,1000,-67,1
627750,121,1009,316,-245,870,262,87,990,-67,1
627765,101,980,356,-245,870,262,29,1028,-106,1
627781,80,1000,356,-263,935,303,-19,1000,-106,1
627796,90,970,336,-236,981,262,-58,1009,-97,1
627812,101,1000,346,-181,935,272,0,1000,-87,1
627828,131,970,316,-200,916,242,48,1000,-67,1
627843,101,960,346,-218,925,222,97,1019,-29,1
627859,90,970,366,-245,935,242,184,980,-29,1
627875,111,960,356,-181,935,242,242,1009,-77,1
627890,121,1009,336,-54,1009,343,242,971,-48,1
627906,111,1000,326,-272,925,282,242,1009,-97,1
627921,50,1000,306,-336,851,232,233,1009,-48,1
627937,50,1000,306,-290,953,242,155,1000,-48,1
627953,80,1019,326,-218,925,292,106,1000,-77,1
627968,131,980,326,-227,888,292,106,1000,-77,1
627984,101,980,356,-236,962,262,19,1019,-97,1
628000,80,980,326,-209,972,272,-29,990,-116,1
628015,101,970,336,-200,935,252,-19,1009,-126,1
628031,131,1000,336,-200,935,252,9,1019,-58,1
628046,121,980,316,-200,898,232,77,1009,-58,1
628062,101,960,326,-236,916,242,145,1038,-67,1
628078,101,980,336,-254,925,252,213,990,-9,1
628093,141,1000,297,-200,1018,323,223,1009,-38,1
628109,121,990,326,-127,990,323,233,980,-9,1
628125,70,1009,326,-290,888,252,233,1047,-135,1
628140,30,1000,316,-336,898,222,174,1019,-77,1
628156,70,1019,326,-263,981,242,145,1019,-87,1
628171,121,980,366,-236,907,272,67,1019,-97,1
628187,101,970,346,-227,916,252,9,1028,-126,1
628203,101,980,316,-181,944,303,-29,1000,-116,1
628218,101,980,326,-181,981,272,-19,990,-116,1
628234,121,990,346,-190,925,242,29,1028,-106,1
