Time,ankle-x,ankle-y,ankle-z,thigh-x,thigh-y,thigh-z,trunk-x,trunk-y,trunk-z,annontations
341421,454,764,158,272,935,101,9,1057,-48,1
341437,585,843,237,281,898,80,19,1028,-9,1
341453,575,872,198,254,888,90,19,1009,29,1
341468,494,911,207,218,898,90,48,1009,19,1
341484,444,960,198,181,879,60,87,1000,48,1
341500,323,1000,198,190,833,80,106,1028,77,1
341515,242,1029,178,190,842,80,116,1038,58,1
341531,222,1078,188,209,833,80,135,1019,67,1
341546,161,1107,168,254,796,50,116,1009,87,1
341562,70,1127,168,209,805,30,126,990,77,1
341578,20,1098,158,172,796,50,116,952,87,1
341593,-30,1098,158,227,777,20,106,942,87,1
341609,-60,1107,138,254,777,10,106,952,67,1
341625,-80,1088,138,272,796,0,116,971,67,1
341640,-161,1117,158,372,805,-10,97,961,67,1
341656,-252,1147,138,427,842,-30,97,980,58,1
341671,-323,1156,168,500,833,-20,87,980,67,1
341687,-292,1186,138,590,787,-70,48,1000,58,1
341703,-404,1127,198,700,777,-60,19,1009,38,1
341718,-404,1127,198,781,768,-30,38,1000,38,1
341734,-505,1127,198,781,768,-30,29,1066,-48,1
341750,-636,1078,148,700,805,-10,87,1133,-97,1
341765,-717,1078,99,654,935,10,97,1228,-87,1
341781,-303,1166,108,663,1037,-90,48,1285,-67,1
341796,434,1117,99,1100,990,-212,-38,1190,-48,1
341812,1484,1049,158,1145,1027,-161,-38,1142,-126,1
341828,1878,980,-118,1145,1027,-161,-126,1133,-233,1
341843,-636,1254,207,472,879,-121,-116,990,-165,1
341859,171,1303,277,290,861,-80,38,876,58,1
341875,282,1137,188,145,870,-20,116,952,-48,1
341890,-40,1009,277,63,879,90,135,1057,-155,1
341906,212,990,168,100,824,131,155,1047,-19,1
341921,282,901,297,163,944,171,87,1152,-223,1
341937,121,980,287,309,962,151,58,1114,-184,1
341953,50,1068,356,327,990,151,0,1085,-145,1
341968,40,1127,188,163,990,101,-19,1057,-165,1
341984,101,990,168,136,990,111,-48,1047,-165,1
342000,30,1049,257,172,972,121,-29,1009,-174,1
342015,30,1039,237,263,981,101,-19,952,-165,1
342031,90,1019,237,281,925,111,-19,914,-135,1
342046,111,980,287,281,898,161,-19,914,-135,1
342062,111,980,287,281,907,121,-19,885,-174,1
342078,50,1019,277,345,898,70,-97,885,-194,1
342093,60,1000,257,318,888,50,-135,876,-194,1
342109,50,1019,237,354,898,70,-165,866,-174,1
342125,80,990,257,300,898,80,-203,904,-184,1
342140,0,1039,267,300,935,90,-194,914,-174,1
342156,40,1039,267,281,916,111,-155,923,-194,1
342171,-30,980,277,236,935,171,-145,990,-174,1
342187,-10,1009,257,218,953,151,-106,1000,-174,1
342203,-50,1000,287,172,944,202,-106,1000,-174,1
342218,-50,1019,277,154,981,222,-87,1038,-194,1
342234,-50,1039,257,163,972,191,-77,1038,-184,1
342250,-40,1019,287,163,972,171,-77,1028,-194,1
342265,-101,1000,316,163,972,191,-77,1028,-194,1
342281,-80,1009,287,163,962,212,-58,1019,-223,1
342296,-70,1000,277,136,962,191,-38,1009,-213,1
342312,-101,1029,237,145,962,171,-58,1009,-213,1
342328,-101,1009,277,154,981,141,-48,1000,-184,1
342343,-101,1000,287,145,990,151,-48,1000,-213,1
342359,-121,990,306,127,962,181,-48,980,-174,1
342375,-101,1000,287,145,953,202,-48,980,-174,1
342390,-80,980,297,200,935,202,-58,980,-184,1
342406,-20,960,346,190,925,222,-19,980,-145,1
342421,-101,990,267,218,907,262,0,961,-145,1
342437,-121,1019,227,245,898,222,0,961,-145,1
342453,-131,1039,237,227,944,141,19,980,-126,1
342468,-141,1009,207,190,981,70,29,990,-135,1
342484,-131,1019,207,200,953,101,38,971,-106,1
342500,-151,1019,217,172,944,101,38,971,-106,1
342515,-161,1019,217,200,935,111,19,980,-97,1
342531,-141,1019,99,181,944,121,38,1000,-97,1
342546,-202,980,247,109,944,141,0,1000,-97,1
342562,-222,1009,267,100,962,141,-9,1009,-116,1
342578,-222,1019,227,100,962,131,-9,1009,-116,1
342593,-191,1000,188,118,962,141,-9,1000,-67,1
342609,-191,1019,287,163,953,141,-29,961,-48,1
342625,-191,1009,217,172,944,181,-38,952,-38,1
342640,-242,1019,247,154,935,171,-38,952,-38,1
342656,-252,1049,227,109,972,151,0,980,-58,1
342671,-232,1049,207,109,1000,141,38,1000,-29,1
342687,-252,1098,198,154,981,151,29,1057,-67,1
342703,-252,1098,287,154,990,222,-19,1085,-67,1
342718,-292,1107,267,190,1018,181,97,1161,-165,1
342734,-272,1127,227,154,1027,151,87,1019,-58,1
342750,-262,1205,257,190,1027,111,48,952,-87,1
342765,-262,1205,257,263,1101,60,-58,990,-29,1
342781,-181,1411,138,454,1166,-30,-145,1076,-106,1
342796,-90,1607,168,672,1138,-60,-194,1152,-106,1
342812,-90,1607,168,772,1166,-90,-97,1200,-155,1
342828,-10,1617,217,772,1166,-181,38,1104,-223,1
342843,60,1676,247,763,1157,-171,67,1028,-223,1
342859,111,1735,316,690,1185,-90,48,990,-184,1
342875,232,1637,356,536,1203,40,19,952,-184,1
342890,90,1421,356,290,1148,202,9,895,-135,1
342906,-181,1019,465,-36,1046,292,58,866,-126,1
342921,-707,852,544,-272,990,323,106,866,-77,1
342937,-1020,774,554,-481,990,383,174,952,-58,1
342953,-484,627,257,-445,1046,303,213,1028,-38,1
342968,-111,362,237,-445,1046,303,213,1066,-87,1
342984,282,235,118,-281,944,171,165,1057,-97,1
343000,191,294,267,-281,944,171,116,1057,-87,1
343015,606,313,297,-336,842,141,77,1095,-106,1
343031,545,382,257,-227,944,131,58,1066,-77,1
343046,323,460,257,-190,888,80,19,1038,-67,1
343062,222,509,247,-209,888,60,38,1000,-48,1
343078,212,617,198,-209,907,10,38,1019,-19,1
343093,121,764,118,-172,879,0,38,1000,-19,1
343109,80,872,198,-154,851,0,48,1000,-29,1
343125,-50,960,207,-127,879,-20,58,990,-48,1
343140,-50,960,207,-127,879,-50,58,990,-48,1
343156,-191,1058,207,-90,861,-50,48,1000,-9,1
343171,-222,1127,118,-127,879,-101,58,1000,19,1
343187,-181,1205,49,-154,805,-141,58,990,19,1
343203,-121,1215,59,-127,814,-171,77,1000,29,1
343218,-121,1215,59,-109,777,-131,106,990,19,1
343234,-50,1205,59,-127,777,-80,106,1000,48,1
343250,-30,1235,108,-200,824,-40,116,1009,29,1
343265,-111,1274,178,-127,824,-10,145,1000,29,1
343281,-181,1333,207,-127,907,20,155,980,48,1
343296,-181,1333,207,81,962,-30,165,990,38,1
343312,-393,1568,207,427,1027,-40,155,1000,-9,1
343328,-535,1774,79,818,1009,-40,155,1000,67,1
343343,-898,1921,-79,1072,833,-90,97,1038,9,1
343359,-1212,1598,138,1127,842,-181,29,1085,-29,1
343375,-1636,1431,9,881,944,-212,0,1104,9,1
343390,-1484,1421,-356,900,925,-181,-19,1095,77,1
343406,-1424,1421,-415,900,1268,-505,9,1180,-77,1
343421,484,1725,-693,790,1092,-515,-77,1304,-213,1
343437,1727,1107,118,545,1000,-292,-87,1190,-145,1
343453,-818,1294,-49,0,694,101,126,1019,19,1
343468,-40,1147,415,-118,851,191,116,980,-145,1
343484,383,1137,188,-272,1009,333,271,1000,-29,1
343500,-141,803,277,-345,1064,353,194,1266,-281,1
343515,-212,941,495,-218,1166,242,29,1276,-262,1
343531,-121,1088,277,-90,1120,10,-77,1180,-194,1
343546,-101,1068,207,63,1074,60,-165,1038,-184,1
343562,-80,1107,128,81,1009,90,-174,980,-223,1
343578,30,1029,178,236,981,80,-203,895,-165,1
343593,90,990,198,336,888,131,-223,838,-145,1
343609,131,990,217,327,916,101,-252,819,-165,1
343625,80,1000,267,318,935,111,-213,838,-203,1
343640,0,1049,277,263,925,131,-174,876,-174,1
343656,-60,1039,297,145,953,171,-145,980,-165,1
343671,-30,1009,287,218,962,161,-106,1028,-165,1
343687,10,1039,198,218,953,131,-87,1009,-174,1
343703,-10,1009,227,190,953,121,-38,990,-155,1
343718,-30,1009,237,172,944,151,0,990,-174,1
343734,-70,990,297,154,953,181,9,980,-135,1
343750,-111,1009,297,200,962,171,-9,942,-145,1
343765,-50,1029,237,236,944,141,-19,933,-145,1
343781,-50,1009,198,218,935,101,-58,971,-145,1
343796,-80,1029,207,227,935,70,-38,952,-116,1
343812,-90,1039,227,218,925,121,-58,942,-145,1
343828,-131,1029,227,154,953,121,-58,971,-126,1
343843,-101,1019,178,127,962,121,-38,971,-145,1
343859,-131,1019,188,145,1000,121,-29,990,-126,1
343875,-151,1019,227,118,981,111,-38,1009,-106,1
343890,-171,1029,257,136,981,141,-19,1000,-97,1
343906,-111,1058,227,136,981,141,-19,1000,-97,1
343921,-181,1068,227,218,953,141,-38,895,-9,1
343937,-151,1058,237,218,953,141,-38,895,-9,1
343953,-80,1137,-108,245,916,161,-48,923,38,1
343968,-222,1058,207,327,898,151,-58,904,38,1
343984,-70,1107,237,381,879,111,-29,904,38,1
344000,-151,1137,198,463,879,70,-29,904,38,1
344015,-121,1245,188,518,879,30,-87,819,-194,1
344031,-101,1470,217,572,990,121,-87,819,-194,1
344046,40,1911,207,709,1324,-10,-135,1114,-223,1
344062,30,1960,178,1018,1398,-151,203,1466,-378,1
344078,242,2068,178,1209,1296,-131,116,1257,-203,1
344093,454,2058,297,1145,1259,-90,-135,1142,-184,1
344109,505,2019,485,909,1324,-131,-271,1152,-165,1
344125,464,1833,663,681,1342,111,-213,1009,-213,1
344140,-60,1382,752,200,1129,404,58,923,-281,1
344156,-868,696,881,-290,1055,242,320,914,-281,1
344171,-535,705,376,-554,1046,424,417,876,-116,1
344187,646,284,217,-645,1212,404,398,980,-58,1
344203,262,147,455,-254,1231,121,281,1161,-97,1
344218,595,98,564,-445,962,262,116,1104,-67,1
344234,797,196,386,-454,842,292,67,1047,-155,1
344250,646,313,297,-300,824,181,38,1028,-145,1
344265,434,343,306,-300,814,70,67,971,-135,1
344281,343,450,346,-300,796,0,116,980,-106,1
344296,282,578,287,-309,787,40,106,952,-58,1
344312,161,656,316,-318,777,131,116,942,-48,1
344328,40,774,346,-281,712,101,67,971,-29,1
344343,-101,911,415,-300,694,80,29,1000,-29,1
344359,-101,911,415,-309,740,40,48,1038,-38,1
344375,-252,1068,396,-354,731,-10,87,942,-29,1
344390,-232,1205,257,-445,750,-60,48,971,-19,1
344406,-191,1264,178,-518,703,-151,77,990,-48,1
344421,-141,1362,207,-500,768,20,87,1009,-38,1
344437,-181,1519,168,-281,861,-10,126,961,-38,1
344453,-424,1705,59,-181,1046,-20,165,942,-38,1
344468,-868,1960,-148,127,972,-20,174,904,9,1
344484,-1020,2147,-455,618,944,50,184,866,19,1
344500,-1171,1852,-386,1181,824,-50,155,838,38,1
344515,-1353,1549,-297,1672,814,-313,77,914,-9,1
344531,-1646,1509,-722,1163,907,-292,-29,914,38,1
344546,-1464,1725,-1227,918,898,-272,-58,1038,48,1
344562,1868,1539,-148,890,1388,-585,67,1228,-194,1
344578,1080,1205,59,863,1240,-464,135,1580,-281,1
344593,-1555,1715,19,1100,1287,-595,-38,1571,-475,1
344609,141,1343,465,18,981,-50,29,1257,77,1
344625,242,1088,188,18,981,-50,-19,1161,-242,1
344640,-363,696,633,-572,1018,444,174,904,77,1
344656,-252,950,594,-336,944,555,184,1152,-291,1
344671,-131,1156,118,0,1212,262,97,1161,-291,1
344687,121,1058,158,63,1000,10,-19,1095,-184,1
344703,0,1058,118,300,953,0,-126,1085,-233,1
344718,0,1058,118,227,944,40,-126,952,-194,1
344734,141,1009,188,218,888,70,-106,866,-67,1
344750,101,990,227,209,907,161,19,828,-203,1
344765,40,980,257,190,935,151,-38,780,-233,1
344781,-10,1019,277,190,935,151,-29,838,-223,1
344796,-40,1039,297,181,1009,181,-87,971,-155,1
344812,-20,1019,297,109,953,202,9,1104,-106,1
344828,-60,1009,287,109,953,202,29,1066,-155,1
344843,-80,1000,237,127,1000,151,38,1019,-135,1
344859,-10,1029,198,163,972,141,67,1019,-145,1
344875,-30,1000,207,200,981,141,77,990,-145,1
344890,-30,1000,207,190,953,171,87,1000,-145,1
344906,-30,1009,237,200,925,151,29,990,-116,1
344921,-90,1009,297,200,944,131,29,923,-67,1
344937,-101,1000,287,218,935,171,9,971,-116,1
344953,-80,1009,257,218,935,161,145,952,-77,1
344968,-70,1019,227,218,925,131,223,904,-77,1
344984,-60,1019,217,245,925,111,310,761,-58,1
345000,-111,1029,207,163,962,131,330,600,-19,1
345015,-191,1019,287,136,935,181,252,714,19,1
345031,-171,1000,237,154,944,202,320,628,-77,1
345046,-101,931,653,218,981,121,320,628,-77,1
345062,-50,941,277,218,962,111,194,742,-67,1
345078,-111,1058,247,272,916,121,-970,2552,1446,1
345093,-242,1068,267,318,898,111,-213,2285,873,1
345109,-151,1088,247,318,916,141,388,1447,58,1
345125,-212,1107,247,300,916,101,-368,542,-184,1
345140,-212,1117,198,281,907,60,-1650,-523,689,1
345156,-181,1166,188,354,935,-20,-407,-628,310,1
345171,-121,1284,158,427,1027,20,-19,400,184,1
345187,-90,1745,227,554,1277,20,-262,923,184,1
345203,40,1794,148,690,1259,-131,145,619,106,1
345218,151,2029,158,836,1305,-222,-708,1295,203,1
345234,252,2029,277,918,1361,-222,-223,2523,-1029,1
345250,696,2078,524,1045,1240,-101,864,1076,631,1
345265,535,1862,633,1054,1296,70,-417,1219,-271,1
345281,121,1245,633,681,1259,131,-155,1447,-19,1
345296,-989,794,584,-27,1175,525,116,1247,-203,1
345312,-1020,990,128,-400,1037,505,174,1009,-126,1
345328,40,441,217,-563,1138,535,300,1085,48,1
345343,494,49,356,-363,1259,383,194,1266,9,1
345359,494,49,356,-309,1185,313,116,1028,19,1
345375,484,137,376,-490,925,292,-48,1019,-155,1
345390,484,137,376,-527,824,262,-165,990,-106,1
345406,696,176,267,-418,870,151,-155,885,-87,1
345421,494,294,207,-418,842,40,19,942,-184,1
345437,292,333,227,-381,787,-30,19,1123,-97,1
345453,222,431,247,-418,851,-30,252,990,213,1
345468,171,519,257,-427,851,30,310,1114,-38,1
345484,20,627,336,-390,675,20,38,1085,-155,1
345500,-90,686,405,-381,675,-20,-165,1000,-29,1
345515,-282,970,316,-390,722,-20,155,800,-67,1
345531,-282,970,316,-445,657,-60,155,961,-87,1
345546,-171,1098,158,-490,703,-80,77,1038,9,1
345562,-171,1098,158,-663,750,-40,48,1028,19,1
345578,-242,1294,207,-663,666,-30,19,1047,19,1
345593,-242,1294,207,-527,685,60,87,895,-106,1
345609,-434,1509,217,-327,861,90,126,828,-9,1
345625,-1171,2245,-128,127,1018,20,194,942,-116,1
345640,-1171,2245,-128,636,1092,141,271,780,-174,1
345656,-1535,2019,-267,1263,805,232,116,676,145,1
345671,-1545,1921,-277,1372,990,-60,9,800,-9,1
345687,-1828,1607,-504,1100,925,-191,58,800,48,1
345703,-1424,1803,-1415,1345,1092,-383,-48,552,87,1
345718,1414,1833,-405,1336,1324,-525,-174,609,339,1
345734,1060,1245,-49,990,1185,-676,38,1780,-48,1
345750,-1000,1313,207,100,861,-90,281,2400,-242,1
345765,0,1176,485,-336,888,60,291,1666,-252,1
345781,272,970,-99,-672,1027,252,446,1085,339,1
345796,-464,764,831,-545,944,575,320,1152,-233,1
345812,-464,1049,504,-190,1231,434,368,1142,-116,1
345828,10,1049,138,100,1037,101,213,1123,-165,1
345843,20,1137,118,472,990,101,126,933,-29,1
345859,171,1000,178,363,898,30,-116,866,252,1
345875,171,1000,178,254,888,30,-252,980,97,1
345890,101,980,198,300,888,70,-155,857,48,1
345906,90,1029,178,218,916,90,-242,1085,67,1
345921,50,980,257,190,944,111,-203,1009,19,1
345937,-20,1009,297,218,1000,161,-77,990,87,1
345953,-161,1088,346,81,981,181,77,866,-339,1
345968,-121,1009,287,136,981,191,126,638,135,1
345984,-90,990,257,218,972,171,67,980,19,1
346000,-10,1009,207,218,972,131,155,1238,-9,1
346015,-40,1019,217,172,972,131,0,1161,-19,1
346031,-50,1019,217,145,953,131,19,942,38,1
346046,-101,1019,237,127,962,191,174,876,38,1
346062,-181,1009,306,172,972,181,58,1009,38,1
346078,-111,1019,277,227,953,161,19,1038,29,1
346093,-80,1009,207,218,944,151,38,1009,29,1
346109,-151,1068,99,136,981,111,29,1019,38,1
346125,-353,1147,138,109,972,131,29,1000,29,1
346140,-353,1147,138,181,935,181,19,971,48,1
346156,-262,1000,267,209,953,161,38,885,87,1
346171,-181,1029,237,245,916,131,38,876,116,1
346187,-191,1039,247,290,916,141,38,885,174,1
346203,-191,1039,247,336,935,101,38,942,135,1
346218,-181,1078,277,336,935,101,87,952,97,1
346234,-171,1078,237,390,888,70,77,895,48,1
346250,-171,1098,188,481,879,50,19,857,0,1
346265,-90,1401,257,790,1157,20,-67,904,-116,1
346281,-90,1401,257,790,1157,20,-87,1104,-135,1
346296,50,1882,247,1118,1361,-90,155,1219,-116,1
346312,101,2107,277,1336,1351,-222,0,1228,-116,1
346328,151,2137,148,1245,1287,-232,-233,1085,19,1
346343,454,2186,217,1018,1351,-121,-330,1085,67,1
346359,575,2117,455,727,1287,70,-194,980,19,1
346375,555,1872,702,290,1166,383,174,780,-97,1
346390,202,1284,801,-290,1111,393,310,914,-213,1
346406,-767,676,910,-736,1074,565,446,1180,-262,1
346421,-525,705,495,-672,1194,454,417,1295,-165,1
346437,909,196,306,-118,1342,202,271,1180,-48,1
346453,626,-19,485,-400,981,272,165,1066,-48,1
346468,808,39,514,-463,824,272,97,1000,-9,1
346484,1000,186,366,-390,796,141,58,980,-19,1
346500,767,303,277,-345,648,40,77,971,-29,1
346515,515,372,267,-345,750,10,106,942,-9,1
346531,393,509,297,-354,768,90,155,885,38,1
346546,393,509,297,-363,777,111,135,904,58,1
346562,292,627,297,-345,675,90,116,923,58,1
346578,101,774,306,-400,620,30,126,923,67,1
346593,-10,941,326,-436,685,-20,155,923,77,1
346609,-171,1098,326,-572,675,-20,145,971,-9,1
346625,-232,1205,277,-536,666,30,145,1028,-233,1
346640,-121,1313,148,-327,768,-80,145,1028,-233,1
346656,-151,1382,178,-45,879,-222,194,923,48,1
346671,-535,1843,59,100,861,-303,262,942,77,1
346687,-1020,1921,-108,581,990,30,262,847,48,1
346703,-1262,2137,79,1000,851,252,320,780,126,1
346718,-1464,2127,-653,1818,990,-434,242,828,126,1
346734,-2080,1813,-732,1318,1083,-454,106,885,252,1
346750,-2282,1715,-831,1245,962,-565,-48,1085,126,1
346765,-808,2215,-29,981,1694,-1000,-145,1619,-233,1
346781,979,1637,-603,590,1083,-212,-300,2104,-223,1
346796,-1070,1519,594,-418,675,252,-116,1228,77,1
346812,202,1117,-257,-1327,1268,282,135,790,242,1
346828,-111,549,425,-800,944,606,145,1257,-310,1
346843,-666,1176,920,-436,1268,323,116,1295,-330,1
346859,-272,990,217,127,1111,171,-38,1266,-58,1
346875,-40,1117,168,336,990,171,-242,1133,97,1
346890,70,1127,227,245,990,20,-368,961,87,1
346906,282,950,108,318,879,121,-330,866,97,1
346921,40,1029,227,200,833,171,-203,819,48,1
346937,0,1000,316,154,1009,181,-87,809,19,1
346953,-101,1009,326,118,981,161,-38,990,-38,1
346968,20,1029,267,227,1009,181,0,1066,-38,1
346984,-90,1009,306,236,944,161,-19,1009,29,1
347000,-80,1019,287,236,944,161,0,961,29,1
347015,-10,1009,237,227,925,131,-9,923,77,1
347031,-10,1000,217,263,935,121,-29,923,48,1
347046,-60,1029,247,254,916,111,-29,971,9,1
347062,-101,1019,267,163,935,101,-9,961,19,1
347078,-131,990,277,172,944,131,0,971,9,1
347093,-121,1009,277,181,944,141,-9,961,38,1
347109,-101,1019,237,227,953,141,-9,1000,29,1
347125,-131,1029,198,200,944,111,-29,1000,19,1
347140,-181,1019,247,127,935,111,-19,980,19,1
347156,-171,1009,306,127,953,151,0,990,29,1
347171,-191,1029,257,90,981,171,-9,1000,77,1
347187,-232,1039,158,81,972,161,9,990,87,1
347203,-333,1058,108,127,962,181,29,923,135,1
347218,-252,1039,198,154,972,191,38,952,145,1
347234,-252,1078,237,218,972,181,97,980,126,1
347250,-212,1058,227,200,953,141,106,942,126,1
347265,-222,1088,247,236,944,131,116,942,106,1
347281,-222,1117,207,272,962,101,116,980,48,1
347296,-242,1166,188,300,981,10,58,942,9,1
347312,-202,1264,168,400,1018,10,-97,980,-106,1
347328,-50,1558,148,672,1157,121,-174,1142,-48,1
347343,60,1950,287,954,1342,-30,77,1352,-135,1
347359,222,2009,267,1254,1240,-141,106,1180,-126,1
347375,404,2088,356,1172,1240,-212,-19,1085,-97,1
347390,616,2029,504,1081,1212,-50,-194,1019,-9,1
347406,646,1892,603,700,1212,232,-213,942,-87,1
347421,121,1392,594,154,1185,464,-116,857,-87,1
347437,-1090,950,881,-263,1074,444,174,771,-116,1
347453,-808,1068,415,-563,1175,484,368,847,-97,1
347468,575,333,207,-409,1370,303,378,1238,-97,1
347484,202,137,465,-263,1305,131,213,1257,-48,1
347500,555,186,465,-490,953,262,97,1057,9,1
347515,858,205,287,-436,870,232,67,971,-9,1
347531,626,323,217,-309,842,171,48,980,-87,1
347546,434,362,198,-281,870,101,106,952,0,1
347562,333,372,237,-300,814,40,145,1000,29,1
347578,353,421,257,-345,805,40,126,980,38,1
347593,353,421,257,-363,842,90,116,971,48,1
347609,222,519,257,-363,722,90,106,1000,58,1
347625,60,627,306,-445,638,40,87,990,67,1
347640,-40,725,306,-472,712,30,106,952,77,1
347656,-121,843,316,-490,657,-20,126,1000,58,1
347671,-191,1088,178,-554,657,-70,106,1009,58,1
347687,-101,1107,128,-690,648,-60,87,990,67,1
347703,-20,1225,158,-727,648,-80,106,980,38,1
347718,-80,1460,207,-218,879,10,145,923,38,1
347734,-424,1754,188,172,925,-171,213,885,135,1
347750,-818,2049,0,345,1138,121,242,895,58,1
347765,-1828,2392,-198,1509,731,-50,262,914,-67,1
347781,-2141,1882,-158,1918,1064,-353,233,952,-77,1
347796,-2060,1676,-920,1163,1046,-414,194,1009,145,1
347812,-1838,1970,-1544,1254,1009,-484,48,1114,184,1
347828,2454,1480,19,1127,1175,-626,-116,1342,165,1
347843,-606,1598,-524,1090,1416,-848,-223,1619,-135,1
347859,-606,1598,-524,-236,731,222,-213,1400,-252,1
347875,-717,1480,544,-327,870,454,-48,942,116,1
347890,353,1098,356,-327,870,454,174,1028,-48,1
347906,-101,990,207,-800,1055,444,203,1142,-106,1
347921,-343,735,762,-800,1120,595,67,1228,-184,1
347937,-505,1058,306,-81,1194,242,-97,1228,-106,1
347953,50,1156,59,300,935,101,-97,1228,-106,1
347968,60,1137,198,227,935,40,-271,1142,77,1
